Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,Chassis Angle,Chassis Heave,
0.07524119737752777,22.70318706338097,120.16585664790182,0.05560876752529959,0.02841206738823604,52.856788399804906,103.45255126667759,-1.3332066303231407,-50.895806307300894,-52.398859469953415,11.30999460807388,-2614.908223452034,4135.452244122335,40.22935728387745,63.622342217266706,1.2624962514909415,0.6450444807725088,-191.3919634959991,0.04748616862055069,4.854600455708438,5.622648707458254,0.6489474600016528,40.63681952868629,1.2664482773486678,53.17660967320928,103.77639156098755,63.53977640808789,0.0588,1.0,
