Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,Chassis Angle,Chassis Heave,
0.0,22.70517170884895,113.9835176133347,0.05881785206108891,0.027013031848977184,50.258467453404485,109.4321850752708,-5.73549811588543,-52.19152353117117,-53.063307803268366,12.148601257326282,-28433.77102756742,-1098.8798035155824,437.442631193345,16.905843131008968,1.3354694305926988,0.6133355265076325,-1.7976931348623157E308,0.011087840592137858,5.134514227620611,5.278257812556507,0.6160874230312918,437.44263119334045,1.340154155180217,50.48396572619829,109.81606480786745,16.90584313100893,-0.3156,-0.7143,
