Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,Chassis Angle,Chassis Heave,
0.0828730394990504,22.7051395765868,148.5662787151232,0.04803785153097022,0.026106163143634217,48.57114522327721,89.37557953577682,-3.159832463306194,-42.264517252486286,-48.94317171168525,10.802771634609828,-2009.2663546952288,3822.3120958005693,30.911790072234293,58.80480147385492,1.0907061239700326,0.5927440779853609,-198.6685043567436,0.0045968620486022856,6.110116959444586,4.381354690649925,0.599197186679567,31.995560853738052,1.1048427985185212,49.099931408001886,90.53397908385904,58.883993638297866,-1.4387,-0.5,
