Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,Aero Efficiency,Maximum Memory Report,Physics Continuum Iteration,Solver Iteration Elapsed Time,Total Solver Elapsed Time,ChassisAngle,ChassisHeave
1.0470446678484677,22.70736729180311,659.2880063222547,0.7876235857371713,2.038870206836381,1896.8695434219012,732.7681705564711,-119.87441781388613,631.7056741845277,226.01571316579233,1.3262296946735053E-5,-60649.83176650124,-12962.840340063256,933.0743348692498,199.4283129240501,17.884858049020924,46.29737464694828,-167.40731811523438,-3.2192149906234974E-4,5.825328753485737,4.630195650794275,0.0,0.0,0.0,0.0,0.0,0.0,0.3863039359230668,99.27067184448242,1.0,24.515588385,24.515588385,-1.1186,-0.8272
