Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,Aero Efficiency,Maximum Memory Report,Physics Continuum Iteration,Solver Iteration Elapsed Time,Total Solver Elapsed Time,ChassisAngle,ChassisHeave
1.0500211936850974,22.702521797705828,666.6072717942006,0.8291212960256034,2.0741037803436715,1929.2375781583933,771.2111497520823,-114.7988869048713,650.6556963273263,232.77176807151196,1.7244766152454934E-5,-62286.459775069015,-12092.086532372932,958.2532273087543,186.03210049804514,18.823144295963367,47.08738628395626,-172.66434860229492,-0.003293887755808314,5.572533160204926,4.853731680132629,0.0,0.0,0.0,0.0,0.0,0.0,0.3997491851098314,89.74907684326172,1.0,111.160022464,111.160022464,-0.8329,-1.0636
