Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,Aero Efficiency,Maximum Memory Report,Physics Continuum Iteration,Solver Iteration Elapsed Time,Total Solver Elapsed Time,ChassisAngle,ChassisHeave
0.09006794416066555,22.702503306132105,187.24145354107895,0.1187068867240746,0.06523419586413298,60.67785000425713,110.41568876111528,0.8634327907434145,69.96563733425555,45.903555390232185,1.489222237960705E-5,-4420.456607271131,2783.9295206681886,68.00702472724817,42.82968493335675,2.694943488313953,1.4809795472783482,-179.16336296896588,0.050692032036243916,6.126136799514281,4.454718449227525,1.4899369635619777,44.0822019556656,2.7260670327093717,61.04484815941904,111.69086488484798,68.0349611669704,1.8197033802840505,96.32195281982422,1000.0,9.60398331,9659.65266692202,-1.4043,1.3004
