Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,Aero Efficiency,Maximum Memory Report,Physics Continuum Iteration,Solver Iteration Elapsed Time,Total Solver Elapsed Time,ChassisAngle,ChassisHeave
1.0516229779941568,22.702522712010254,662.5380702360562,0.7573235283630986,2.055527877722036,1911.959113249597,704.4281118370565,-130.49879054094026,632.0504802611638,224.84995168409043,1.2846830528288516E-5,-59940.78291893082,-14105.479826742843,922.165891060474,217.00738194988992,17.193154603002988,46.665668329154755,-162.1034278869629,-0.006326699147508948,5.819324193485737,4.624191090794275,0.0,0.0,0.0,0.0,0.0,0.0,0.36843262335238913,99.05198669433594,1.0,24.333243342,24.333243342,-1.1186,-1.0636
