Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,Aero Efficiency,Maximum Memory Report,Physics Continuum Iteration,Solver Iteration Elapsed Time,Total Solver Elapsed Time,ChassisAngle,ChassisHeave
0.08363212788217833,22.702502466261596,158.45979735766014,0.12469975502202535,0.06408228992476066,59.60640005561637,115.98997934385943,4.576288112115732,69.14014525050221,50.8141666214157,1.1726229763044917E-5,-4175.955641168275,3392.4779970540108,64.24547140258886,52.191969185446325,2.8309964959297473,1.4548283450605695,-183.95554470538718,0.00865943972269702,6.084104879514281,4.412686529227525,1.459666061773313,52.389142303420776,2.8498431343649906,59.80460823509989,116.76215310173872,64.82370990328265,1.9459316321004754,97.37203216552734,1000.0,9.817641229,9825.45699539501,-1.4043,-0.3544
