Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,Aero Efficiency,Maximum Memory Report,Physics Continuum Iteration,Solver Iteration Elapsed Time,Total Solver Elapsed Time,ChassisHeave,ChassisAngle,FA-RA Difference
0.0883202961769455,22.7025228044384,180.87134457890352,0.1216834037955262,0.065335990452703,60.7725848542964,113.18440160291908,1.446425940965162,70.20932361625631,47.57365228557325,1.1862832913824042e-05,-4363.844075878989,3021.310788002688,67.13606270583061,46.481704430810574,2.7625202495896195,1.48329181320306,-181.6357202569161,0.0386818537436689,6.114127679514281,4.442709329227525,1.48631041545338,47.715527649828616,2.794686423857322,60.89626130134886,114.50229572039588,67.22591842057095,1.862425333302528,96.80116653442384,1000.0,9.694535406,9654.42058441701,-1.4043,0.8276,-19.510390770742333
0.0891705993339466,22.70252289045674,184.2277105578978,0.1201069935738314,0.0653318675880722,60.7687499519879,111.7180960751491,1.2338751393431318,70.19188160287723,46.54333594710758,7.594735325369781e-06,-4412.1454753129565,2877.271057868989,67.87916115866088,44.26570858259984,2.7267317709138488,1.4831982193945,-180.22645233605,0.0446869838082904,6.120132239514281,4.448713889227525,1.4921536895197078,45.52852434107951,2.761754360298262,61.13566835684108,113.1530215956514,68.05727168335343,1.8384135952017315,96.34869766235352,1000.0,10.141666567,9982.81365902801,-1.4043,1.064,-22.528747342273924
0.0900679441606655,22.702503306132105,187.24145354107893,0.1187068867240746,0.0652341958641329,60.67785000425713,110.41568876111528,0.8634327907434145,69.96563733425555,45.903555390232185,1.489222237960705e-05,-4420.456607271131,2783.9295206681886,68.00702472724817,42.82968493335675,2.694943488313953,1.4809795472783482,-179.16336296896588,0.0506920320362439,6.126136799514281,4.454718449227525,1.4899369635619777,44.0822019556656,2.726067032709372,61.04484815941904,111.69086488484798,68.0349611669704,1.8197033802840503,96.32195281982422,1000.0,9.60398331,9659.65266692202,-1.4043,1.3004,-23.9527592113048
0.0791855311114091,22.70252339136847,143.3109486513713,0.1289829338034525,0.0634817785665764,59.04788077608937,119.97409444647244,5.7306786923726,69.00003700268515,53.568687573099695,1.0961109351795243e-05,-4084.635904055664,3743.97787205485,62.84055237008714,57.59965957007463,2.9282380717602123,1.4411965628333756,-183.81654180956863,0.0056813043053671,5.831333313485737,4.636200210794275,1.454116388442056,57.71002584383673,2.9527847575311736,59.57722447691624,120.97980720782012,63.73976937442761,2.031810335436361,86.82452392578125,1000.0,9.106862858,9448.428077874993,-1.1186,-0.5908,-6.029743530590878
0.0815959755428809,22.702523473782463,153.50671676271304,0.1276935913630826,0.0640086712100734,59.537972495280606,118.77480639220546,4.3947840669084215,69.50118966717646,52.00828755851384,1.2207223101131013e-05,-4177.546081221201,3572.7232764588,64.2699397110954,54.96497348398154,2.8989667553719687,1.453158360672317,-182.7000214831587,0.0176915429859301,5.843342433485737,4.648209330794275,1.4660702964515833,55.22985313691608,2.9309915407331144,60.06699293661173,120.08690756548496,65.32241674877544,1.9949420750197764,86.6810188293457,1000.0,8.752915547,9094.596498199002,-1.1186,-0.118,-10.092563611859362
0.0835753910400003,22.703623520847103,160.26887261624506,0.1278693161004109,0.0644851614266493,59.98409143350103,118.94402648322308,3.900073442814948,70.11249027486204,51.39569244012728,8.806989504710889e-06,-4255.458803250946,3505.8236364895306,65.4685969730915,53.93574825368511,2.9030968126119223,1.464046827711698,-182.19090426645687,0.0236963207670111,5.849346993485737,4.654213890794275,1.4709314090844956,54.23698290422463,2.927755665612844,60.26616257407555,119.95433494129632,66.18187700927797,1.9829261999422905,86.59014129638672,1000.0,9.006399701,9365.72670621201,-1.1186,0.1184,-11.944894105053336
0.0761164973968366,22.70556805332481,136.5007330689259,0.1326634494129652,0.0634703379667414,59.045160883732486,123.41410121502771,6.150548442878236,69.47893359537558,55.61285873736596,1.099511824861528e-05,-4057.3318936328383,3995.890224956109,62.42049067127443,61.47523423009399,3.012198978834896,1.4411300780713725,-184.18071634535,0.0027104190769849,5.578537720204926,4.859736240132629,1.451096731463352,61.98609929783259,3.0368329789554536,59.45350893083551,124.4233914397345,62.92295048432298,2.09016453453393,86.23326110839844,1000.0,9.542576819,9448.374499275007,-0.8329,-0.8272,-0.9368511864903937
0.0764127718369831,22.7030397417148,136.59370771446265,0.1328913586213225,0.063797290822441,59.342707598418734,123.61234991890538,5.580279898880974,69.78887633797358,54.835836892185455,1.361703124878938e-05,-4120.76023844863,3945.382493926877,63.396311360748165,60.698192214259656,3.01703779611036,1.448392428955615,-182.8965818726865,0.014719786931865,5.590546840204926,4.871745360132629,1.4597690933157677,60.94663409057512,3.0452033883561715,59.80882579475357,124.7663344824567,64.30647483897336,2.0830251082476594,86.35654830932617,1000.0,9.016712114,9349.76778280501,-0.8329,-0.3544,-3.3598407483982413
0.0818079246611266,22.70252284169668,155.79112215846544,0.1300006545482021,0.0645610314668583,60.05175303710767,120.92073227792991,3.5488770649017347,70.36730997366976,52.53631966358257,1.7748286624330742e-05,-4245.134529459796,3645.20726408101,65.30976199168917,56.08011175509248,2.951342829316079,1.4656982915598489,-181.3192866891677,0.0327336718946207,5.608560520204926,4.889759040132629,1.4759382390707525,56.42370049678652,2.984090876168225,60.47129831636388,122.26246654434544,66.3134367776555,2.013608698537237,86.1986198425293,1000.0,9.544762543,9721.677112989995,-0.8329,0.3548,-9.889736280868973
0.0747480182902026,22.7025225054576,133.48829950320942,0.1369851477749813,0.0639057405520579,59.442231050098286,127.41739214866334,6.920650100607584,70.25482544789764,56.78779770985234,7.967108620376496e-06,-4112.491573406951,4202.085603655807,63.269101129337706,64.64747082547396,3.109908400274949,1.450821513111029,-184.03678488566948,0.0016652623836499,5.331728795930994,5.089293469901757,1.4595271295059238,65.12075883106895,3.131252969596122,59.798912596727206,128.2919096615263,63.67382223464901,2.143549962673426,87.07291793823242,1000.0,8.994475375,9262.594887217,-0.5472,-0.8272,1.4469365964199454
0.0732826586058885,22.70546582198233,126.77478162980697,0.1378683416717394,0.0639223614956725,59.46540251655741,128.25553124089876,6.65853300340502,70.34759663821622,57.06812605796233,8.417814568208279e-06,-4119.527169237072,4249.772894817459,63.37734106518571,65.38112145873016,3.130364919761062,1.451386994200392,-183.3194282274162,0.0076697823554453,5.337733355930994,5.095298029901757,1.4604465668600055,66.10552005642477,3.159161098015805,59.83658617535048,129.4353518798457,63.83761374597654,2.1568092674591344,86.90084457397461,1000.0,9.566483535,9860.312324157989,-0.5472,-0.5908,2.2679063104482253
0.0736858927886359,22.70252209977792,127.99729012139142,0.1377025996688254,0.0639000593427455,59.43694664601074,128.08473346843832,6.176548652600601,70.4591398717576,56.76074893682213,9.209066918075249e-06,-4140.304370706775,4217.846584173723,63.69699031856578,64.88994744882652,3.12619631217838,1.4506925094058003,-182.54004307998912,0.0136793446445259,5.343737915930994,5.101302589901757,1.4621826509277571,65.53460463881753,3.1596892207614555,59.90771417542701,129.45698582899334,64.43018091965538,2.15496825957891,87.13683700561523,1000.0,9.07459268,9470.78694103201,-0.5472,-0.3544,1.104423719162142
0.0739792611842913,22.70252282620385,131.0035775918659,0.1371535252657963,0.0639908269389728,59.52137456093981,127.57400927924029,5.3295644732632965,70.47677776140303,56.50211823223926,8.075796099497419e-06,-4146.544774525862,4178.25246986284,63.79299653116711,64.28080722865909,3.113731038041067,1.452753209249692,-181.9812424405336,0.019678964811794,5.349742475930994,5.107307149901757,1.4648107917479347,64.52571904600485,3.142798967642713,60.01539094280547,128.7649638849603,64.7437916637944,2.143331033940187,87.29236221313477,1000.0,9.102008723,9727.208171523998,-0.5472,-0.118,-0.21807261778954512
0.0784831489070827,22.702522834594408,145.4887815635302,0.1335796230837148,0.0645501054536561,60.04159015352933,124.2497270250555,4.249559757648078,70.85329340304591,54.55313798082268,7.247467150674633e-06,-4242.096641296177,3865.60628154276,65.26302525071041,59.47086586988863,3.032594443294549,1.4654502430371064,-180.0083550878444,0.0316880521704896,5.361751595930994,5.119316269901757,1.476355366129298,60.188593255826575,3.073849105077945,60.4883886268218,125.93998945906864,66.2426254741614,2.0693943432767656,87.24317169189453,1000.0,9.615392844,9795.616373508992,-0.5472,0.3548,-6.054032218334825
0.0812821358472795,22.702522631792085,153.7694577971124,0.1325494258171557,0.0650449754591782,60.50189586243576,123.2914840970028,3.5768962665549395,70.8045287381193,53.82229332375263,1.9261410528512e-05,-4260.831259075311,3784.2668445784566,65.55125013962017,58.219489916591655,3.009206339445025,1.4766850274463548,-179.1231495107113,0.0376926196465349,5.367756155930994,5.125320829901757,1.4843233123984678,58.72287419180292,3.0427430044170496,60.814847312576525,124.66552918718692,66.42772075039912,2.03781191216442,87.3368911743164,1000.0,9.374876072,9551.505549059995,-0.5472,0.5912,-7.704846558596195
0.0869425250048223,22.702522850908167,173.47822769785125,0.1288139834156876,0.065473135366613,60.90015085368177,119.81694443305004,1.2686919845646425,70.88647965742909,51.88190905839048,1.6687272970445616e-05,-4317.1877725755785,3501.014669587292,66.41827342423967,53.86176414749682,2.924402402011155,1.4864053517811366,-175.95575742991923,0.0557063279909518,5.3857698359309945,5.143334509901758,1.4945477997533814,54.464349463837706,2.948844733915428,61.23375858002218,120.81838169133378,66.8212189544185,1.967432637743728,87.44403839111328,1000.0,9.060766938,9304.492393610006,-0.5472,1.3004,-12.356869490580792
0.0709278179979134,22.702523580776063,121.83870792262314,0.1425845039395139,0.0643221073365811,59.829523672148426,132.62567578968446,7.346413416473284,71.02695156406422,58.9311791952372,9.219261518246704e-06,-4142.394236515847,4512.216009128862,63.72914210024379,69.41870783275172,3.2370280629400727,1.4602741585739414,-183.0133206897708,0.0015925314168693,5.090912677367931,5.324866192347079,1.4673726298913898,69.95264339393918,3.259644062867535,60.12035820840988,133.55228569720396,64.12562763725359,2.216726252350623,86.4352035522461,1000.0,9.290311525,9576.184554257996,-0.2615,-0.5908,5.827015756685597
0.0675758024609551,22.702523563388844,112.79703519114992,0.1466633966887002,0.0646351666060964,60.12071728740492,136.41967788940747,7.127502481373034,71.48519775057235,60.70395562644326,9.871818423125754e-06,-4144.050880283224,4758.257114013994,63.75462892743421,73.20395560021532,3.3296292192118626,1.467381392898469,-182.2168341483084,0.0012806700557634,4.85009094151199,5.560444139442181,1.4758394187991355,73.81869485158417,3.359404948130685,60.4672547223516,137.63963214875588,64.36491030991701,2.269095979631416,96.47710800170898,1000.0,8.972555333,8994.73330625599,0.0242,-0.3544  ,9.453784541667162
