Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,Aero Efficiency,Maximum Memory Report,Physics Continuum Iteration,Solver Iteration Elapsed Time,Total Solver Elapsed Time,ChassisAngle,ChassisHeave
0.0812821358472795,22.702522631792085,153.7694577971124,0.13254942581715576,0.06504497545917824,60.50189586243576,123.29148409700281,3.5768962665549395,70.8045287381193,53.822293323752625,1.9261410528512E-5,-4260.831259075311,3784.2668445784566,65.55125013962017,58.219489916591655,3.009206339445025,1.4766850274463548,-179.1231495107113,0.03769261964653497,5.367756155930994,5.125320829901757,1.4843233123984678,58.72287419180292,3.0427430044170496,60.814847312576525,124.66552918718693,66.42772075039912,2.0378119121644196,87.3368911743164,1000.0,9.374876072,9551.505549059997,-0.5472,0.5912
