Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,Aero Efficiency,Maximum Memory Report,Physics Continuum Iteration,Solver Iteration Elapsed Time,Total Solver Elapsed Time,ChassisAngle,ChassisHeave
1.0539052322715179,22.70252282232731,681.2032963353558,0.7012926885489696,2.0297293315705653,1887.9624718235714,652.3107574743545,-135.0411651307609,626.3806060868327,200.09815500224914,1.83764975415609E-5,-60073.31750652041,-17638.904235907612,924.2048847156988,271.3677574755018,15.921113266914261,46.079976473127914,-174.50418090820312,-0.006370258440231508,6.31883260262883,4.171187222217548,0.0,0.0,0.0,0.0,0.0,0.0,0.3455104469551726,70.55094909667969,1.0,27.957408957,27.957408957,-1.69,-0.8272
