Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,
0.11916037296374604,0.5105780278916386,217.68023847173026,2.1076893210465517,1.2412348419433386,51.93106276958647,95.38447112538726,-6.72059780603384,-54.10315502280451,-40.141002657573985,12.588395729640807,-3357.002624492165,2866.8434626108974,51.646194222956396,44.10528404016767,1.0761398569482152,0.6337472377498196,-191.9716732079154,0.0018352758388048007,5.288939245651019,5.120620628893476,0.6382465354072928,52.78869473613403,1.089991073482147,52.299748100268516,96.5650167865836,44.14823950858884,
