Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,
0.12136525112436569,0.5225296678048619,197.87021799159993,2.329586324058644,1.2452083913999388,53.31680482730234,107.70972684755594,-7.551515763471405,-55.93454848641678,-43.4133365098795,14.411237124688217,-3538.260989280815,3490.222543785213,54.43478445047408,53.69573144284943,1.2172779680331125,0.6506583271060364,-185.8035272796161,0.015210768224170468,4.4716538216230814,5.942059334393401,0.6531049836157584,55.21054920563503,1.2276736151423648,53.517290861520806,108.60288104071986,53.81687683048788,
