Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,
0.12386089335785888,0.5128042790168621,218.55904472619295,2.1916320454895093,1.2461406576095022,52.363639418362126,100.61850228708093,-8.06377835378878,-55.16120702103765,-40.74383392126988,12.736952234452634,-3476.479250752514,3089.0854208702144,53.48429616542329,47.524391090311006,1.1238782909574985,0.6390262614790392,-190.83567127181908,0.008604094813538233,5.012279300648757,5.390198464608711,0.6420816440293685,54.49234392512785,1.1356426244044462,52.614006202648724,101.6578495531377,47.56009503160598,
