Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,
1.0717934784920544,0.5065694034845057,548.2462004782283,10.104876008435243,35.75764030590378,1484.2905433916076,301.6612573540654,123.1057409961489,-357.28316765238816,-117.30191676862073,5.331840399309488,-38472.788323803834,-18910.574115537253,591.8890511354438,290.93190946980394,5.118821011877935,18.113726519775195,-177.3337059020996,-0.002247720619827448,6.144196887493065,4.337400773733723,0.0,0.0,0.0,0.0,0.0,0.0,
