Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,
0.12178098036356566,0.5052771633584694,226.10055808373727,1.9662265150349527,1.2939239542163006,53.57343983854286,85.74444582211571,-3.7228875727326707,-54.49040664530538,-31.685252949475792,11.897287027310748,-3615.6554546245347,1978.6878540274572,55.62546853268515,30.44135160042242,0.9934893560370698,0.6537902251879864,-188.49808811596358,0.019693196571757353,6.452494536617354,4.099677384528021,0.6546829187828596,56.32223043625433,1.003760327051563,53.64658970343079,86.7698360325925,30.77432205194699,
