Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,
0.1188022455341784,0.510571122250096,207.0091962536826,2.1827067791369332,1.2622343392412991,52.808930087956135,99.01547781589665,-7.197955738555627,-54.06404623503065,-39.87253645602283,12.521677977748723,-3436.1369974229165,3024.713698982449,52.86364611419873,46.5340569074223,1.1144270497668365,0.6444604031290385,-188.38111924018585,0.020885275450606193,5.307989245651019,5.139670628893476,0.6496668646729382,54.06847640832312,1.1273700446927464,53.23556244960764,100.19059713960407,46.509262200181965,
