Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,
0.11947588258214409,0.5127348049059792,203.5699814439722,2.211852487121884,1.283429416577463,53.92322902040993,99.00328645573984,-5.543519141457173,-54.403890266667204,-39.46409750002429,12.495406611807438,-3508.6621434557414,2951.3277551209344,53.97941759162679,45.40504238647591,1.1340937534652442,0.6580589315194402,-184.6147931213825,0.04670409781211477,5.050379300648757,5.428298464608711,0.661331166329672,54.809756007904475,1.1446147138560518,54.191365290043024,99.85166760640855,45.42658798463065,
