Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,
0.3393819266639184,0.5226517670668092,642.8046295863896,1.850133507301545,1.1168666037204678,47.83269619382154,93.89536469958318,-12.974796969360316,-37.04700208434348,-28.677361081924705,17.31829243534454,-2846.1807073670634,3281.49019593444,43.787395497954826,50.48446455283754,0.9669755469006658,0.5837323040124082,-189.04275166988373,0.027910836655389827,4.484353821623081,5.954759334393401,0.0,0.0,0.0,0.0,0.0,0.0,
