Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,
0.11817301056318286,0.5051819839292998,215.62076585859177,2.2550599326688183,1.4033814186373847,58.09445849760684,95.56313030431978,-1.58562955211041,-61.898389916084376,-31.449084520709548,13.128073152620923,-4303.183651152484,1931.879022564636,66.20282540234592,29.721215731763632,1.1392156506651068,0.7089630092767493,-188.26339398045093,0.03874318928546499,6.471544536617354,4.118727384528021,0.0,0.0,0.0,0.0,0.0,0.0,
