Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,
0.12098358345815452,0.5065767594194301,221.10237317177234,2.0407068637733614,1.3027248194159362,54.07656201591691,88.82322100632041,-3.506959490117893,-55.01009071963063,-32.15895129254601,12.144774622126812,-3702.4498614564895,2092.8852180601552,56.96076709933062,32.1982341240024,1.0337746699752979,0.6599301174349873,-186.07189811853368,0.04220185688491492,6.188646887493065,4.3818507737337224,0.6581851549097422,57.42809039182894,1.0480043152697922,53.93357479390175,89.67159310134352,32.58298016372725,
