Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,
1.067668439156023,0.5051036401508608,553.2823292330868,9.293500966539966,35.76585270694002,1480.3356389741289,247.11618720444642,142.9696544472832,-347.88067811428044,-108.73583495756259,5.153435704915538,-37113.10137401825,-21112.15147383315,570.9707903695117,324.80233036666397,4.694181167944881,18.065462395374922,-175.09462356567383,-0.005706793621833232,6.4270945366173535,4.0742773845280205,0.0,0.0,0.0,0.0,0.0,0.0,
