Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,Yaw Moment,Overturning Moment,Yaw Angle,
0.16032773786570664,1.0293235350052319,90.07115109384176,2.3787728436828703,1.1470829303666232,48.37576275946314,100.31964359183388,-0.8140542470814995,-59.78782302322134,-41.03665645793191,-0.44151228909455503,3557.512996576836,-2963.2638368923617,54.73096917810518,45.58867441372864,2.4485268724341,1.1807194568291328,-185.57896557105778,0.03937000000000027,4.88,5.55,1.1703617176917716,53.43564822076332,2.4177303558228216,47.95139139136604,99.05786631460846,45.62221809384509,-43.28398925757154,11.526999582598387,0.0,
