Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,Yaw Moment,Overturning Moment,Yaw Angle,
0.10973392348525124,1.0292974488310975,59.77698955161031,1.9278871693009145,1.021532410108417,43.0798490022821,81.30245044120126,-0.5389475842741634,-56.03565051173198,-32.86384850311549,2.679303368709939,3291.5271817153616,-1993.132096962725,50.638879718697865,30.66357072250346,1.9843693449956374,1.0514607036228762,-195.62624166044293,0.03937000000000027,4.88,5.55,1.0283360365113825,47.83653223019079,1.9265975550375776,42.13239831395991,78.93545757174878,31.098925341558065,204.07341201100132,928.2582854143674,15.0,
