Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,Chassis Angle,Chassis Heave,
0.13031778241607306,22.7025029539226,54.754518007466686,0.07354023797962538,0.03251537520480122,60.488614670319116,136.80747056780058,5.306561819517531,68.29289804449535,60.42964745848283,12.92642896349601,-3598.575035244672,5329.011402933666,55.362692849918034,81.9847908143641,1.669547469964616,0.7381804016349013,-178.20917361437762,0.020303101061370128,4.87637034,5.54637034,0.7434769807122102,82.29210275136636,1.6861121326655828,60.92263151211751,138.16482679789138,56.41831923332131,0.0,-0.1429,
