Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,Chassis Angle,Chassis Heave,
0.19459192849068074,22.702505046498253,104.14521618222352,0.06202035214955056,0.03117149831671383,57.988596065559584,115.37695218340521,6.434716279789435,60.25505420206548,51.70285384817796,12.74893930751853,-3243.2395115187837,4285.284554972445,49.89599248490437,65.92745469188377,1.4080173576607704,0.7076710978421076,-178.57098163660282,0.009771317572904389,6.442514876617354,4.089697724528021,0.7147365827718627,65.90698426999316,1.422224354211428,58.567562134191526,116.54111426721883,51.08515180797023,-1.8131,-0.1429,
