Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,Aero Efficiency,Maximum Memory Report,Physics Continuum Iteration,Solver Iteration Elapsed Time,Total Solver Elapsed Time
0.0701901205813835,22.7025231049263,121.420700968476,0.14353383095951,0.0640283055143276,59.5562354375437,133.508681218564,5.32302566550649,70.8159699933699,59.5189933855189,8.676380322026521E-6,-4123.76335245198,4588.52356716697,63.4425131146459,70.5926702641073,3.25858011369686,1.4536040853083,-178.841294872294,0.0146725322956993,4.88362966,5.55362966,1.46290467725361,71.9721962394144,3.30398165423643,59.9372939728092,135.368847177735,63.9310592748239,2.2417246529723,80.477165222168,1000,7.437953439,5942.43399148801
0.0663213590889329,22.7025235731199,112.845933420016,0.14445955984199,0.0638927504898759,59.4301552949694,134.369768235487,5.33011593577302,70.2117239417711,60.556794147141,8.584595985438245E-6,-4051.11954942411,4717.399508247,62.3249161449863,72.5753770499539,3.27959656267531,1.45052667414788,-178.547850448685,0.0146725322956993,4.88362966,5.55362966,1.46072597388828,73.8871850432815,3.32622655169124,59.8480352128467,136.280265669288,62.9316936157927,2.26096949551233,81.6168098449707,1000,6.038875589,6025.594512301
0.0668382659897091,22.7021424211097,113.950470304146,0.144259501327506,0.0639798544699278,59.5101711905666,134.181418369759,5.35715942735912,70.4089608992563,60.3865035638467,1.0751057056157863E-5,-4071.89245915683,4684.32237084736,62.6444993716436,72.0664980130364,3.2749997447353,1.45247976825817,-178.570097385681,0.0146725322956993,4.88362966,5.55362966,1.46243776023795,73.5152741616532,3.32390594196408,59.9181643484622,136.185175140054,63.2080004102805,2.25476444925819,81.8149642944336,1000,6.053600519,5978.159054425
0.0672714423406865,22.7025231049263,114.91950814084,0.144512635176935,0.064075399552695,59.6000401831821,134.419120655497,5.35524652548171,70.4052391509639,60.3500761353067,1.0123218004138851E-5,-4072.79021613894,4698.93741584802,62.6583110175221,72.2913448592003,3.28080143905815,1.45467323880244,-179.0030798475,0.0146725322956993,4.88362966,5.55362966,1.46460290792988,73.6774908719331,3.32857599949733,60.0068729090581,136.376512629142,63.237870151823,2.25535285282286,81.6480293273926,1000,5.914660717,5912.320249051
0.0672693432660825,22.702523580026,114.915867858537,0.144219302615457,0.0640362553778917,59.5636370705225,134.146291797642,5.33343634302746,70.3768188548993,60.3342413654836,8.454873272037408E-6,-4072.33681347374,4681.58001996193,62.6513355919038,72.0243079994143,3.27414211832233,1.45378459769315,-178.715178146957,0.0146725322956993,4.88362966,5.55362966,1.46301837381778,73.4339035472092,3.32078959338975,59.9419581029162,136.057505659434,63.1610942120927,2.25215078184051,80.9084129333496,1000,5.916844677,5923.26898720801
0.0676064634982425,22.7025235730393,115.622206032043,0.144172380425613,0.0641015305978062,59.6243531365346,134.10264689258,5.36768880744904,70.5433751028272,60.2358230772685,1.0384435803334493E-5,-4082.27863875092,4668.78359962616,62.8042867500142,71.8274399942486,3.27307686519365,1.45526650946459,-178.875247982545,0.0146725322956993,4.88362966,5.55362966,1.46443134418093,73.343872355027,3.32133432409245,59.999849540809,136.079824098364,63.2734721607491,2.24912539655561,81.4801940917969,1000,5.940906545,5949.403706389
0.068089852101429,22.7025235730393,116.466328861658,0.143998786708284,0.0640865538436829,59.6104224352181,133.94117784484,5.36450211725004,70.5949395888095,60.1278344169132,9.142165812524496E-6,-4090.34824945659,4650.17250146231,62.9284346070244,71.5411154071124,3.26913584973387,1.45492649935106,-178.908855451469,0.0146725322956993,4.88362966,5.55362966,1.46389081681984,73.1633163187011,3.31987022573167,59.9777033606778,136.01983789163,63.393802409294,2.24694226903695,81.4244613647461,1000,5.941618661,5930.52314060801
0.0678069643224144,22.7025231049039,115.923409369294,0.143938392048199,0.0640691710749525,59.5942467347397,133.884985655379,5.36676416444161,70.5307249851315,60.1224824647684,8.130451296916822E-6,-4087.81587257408,4649.03722109481,62.8894749626782,71.5236495553048,3.26776467115695,1.45453183664115,-178.827269514901,0.0146725322956993,4.88362966,5.55362966,1.4631476649712,73.0765203426495,3.31595026544857,59.947249526697,135.859218273007,63.3192922849394,2.24660924487083,81.5570297241211,1000,6.003309147,6004.587132586
0.0683555054797218,22.7025231049263,117.129064403271,0.143898876726168,0.0640026517238449,59.5323734412972,133.848230289087,5.3865137901664,70.3933938931226,60.0256285655663,9.803511854815947E-6,-4081.19558102109,4653.26269447397,62.7876243234014,71.5886568380611,3.26686757364877,1.45302167953714,-178.711574139575,0.0146725322956993,4.88362966,5.55362966,1.46270645582029,73.2290263150659,3.31897799731451,59.9291725575829,135.98326877168,63.2914189314694,2.24832679350623,80.8667716979981,1000,6.000126868,5983.58443413
0.0671087601158568,22.7025235730393,114.51885111905,0.144374030190777,0.0640139033623235,59.5428462335937,134.290212410844,5.36714813461511,70.4130944660148,60.4142287221059,9.314433995989453E-6,-4073.16914926725,4690.14646305504,62.6641407579577,72.1560994316161,3.2776548237408,1.45327715008541,-178.666911972991,0.0146725322956993,4.88362966,5.55362966,1.46290984790182,73.5478425782755,3.32481234759219,59.9375116591552,136.2223237024,63.2127231469112,2.25535426848773,81.0340728759766,1000,5.99733927,5956.02363949899
0.0682917321843468,22.7039078331812,117.011475427047,0.144067907229514,0.0640909997115981,59.6181879796196,134.013630832556,5.35349153817742,70.5275205081254,60.1007985998855,1.021278553727473E-5,-4087.2346244357,4658.01609589135,62.8805326836261,71.6617860906361,3.27090448745818,1.45511615038857,-178.811193273148,0.0146725322956993,4.88362966,5.55362966,1.46426066484807,73.232133926571,3.32042628723631,59.9928518041422,136.042609733981,63.3478389257363,2.24786487771765,82.3089981079102,1000,6.054327708,6047.14178884899
0.0682980235623976,22.7007091175302,116.94703779764,0.14425572982288,0.0641239097855555,59.6403968864505,134.169438647036,5.37276545782657,70.7016780721102,60.1859544741917,7.11118003681765E-6,-4076.67860461287,4678.74321078087,62.7181323786596,71.9806647812442,3.27470736124622,1.45565822352064,-179.617711893534,0.0146725322956993,4.88362966,5.55362966,1.46494434996703,73.5269020203517,3.32479159680404,60.0208627525801,136.22146132527,63.232690366349,2.24964027155086,79.0557289123535,1000,6.005471845,6029.28979869101
0.0675992200568756,22.7025231047692,115.712714174282,0.140613165059507,0.0618802053598644,57.5581697771303,130.792009824909,5.30327037096785,67.3778716361727,60.0136146711092,8.997698110978861E-6,-3821.91688234659,4713.15152894965,58.7987212668705,72.5100235223023,3.19227362859819,1.40483679191019,-177.244043761451,0.0146725322956993,4.88362966,5.55362966,1.41365557214713,73.8468679743998,3.23528996277494,57.9194877985747,132.554450472814,59.2318073259067,2.27234483534389,78.836727142334,1000,6.0722529,6028.31651250699
0.070570920665854,22.7025235731199,122.270629469407,0.140578777117078,0.0632563600669813,58.8382136212915,130.760039146673,5.31111605464826,68.1747494449275,59.6441452229298,6.273700119180077E-6,-3784.158956696,4748.71398792276,58.2178301030154,73.0571382757347,3.19149300138083,1.4360790055704,-171.821073255395,0.0146725322956993,4.88362966,5.55362966,1.44501521193041,74.4519747234022,3.23575101766257,59.2043427943624,132.573353460398,58.644020883279,2.22236589282438,78.9709548950195,1000,6.082457141,6082.127617563
0.0659736976419136,22.7025231047692,111.941660249067,0.14371921209641,0.0634444805046967,59.01318780496,133.681114372091,5.36596340435162,69.5650477741239,60.5963352895456,5.998191674072212E-6,-3969.1954655238,4754.39254450742,61.064545623443,73.1445006847296,3.26278873321796,1.44034978452796,-179.154794409646,0.0146725322956993,4.88362966,5.55362966,1.44928559271353,74.5991651455119,3.31070961550599,59.3793006286009,135.644501360877,61.5816595898193,2.26527526040299,79.0699195861816,1000,5.955517507,5950.04736108899
0.065749771007642,22.7025227843657,111.413558795393,0.14208045490728,0.0634281906791108,58.9980357455693,132.156816513562,5.40124197958898,68.0527371993106,60.7094344536862,8.566970200806933E-6,-3789.0348683614,4835.02469699386,58.2928441286369,74.3849953383671,3.22558476474558,1.4399799440636,-175.825447888179,0.0146725322956993,4.88362966,5.55362966,1.45010054128705,76.1438574949887,3.28398947087277,59.4126910740807,134.549740771992,58.9371744470601,2.24002061837266,78.7610092163086,1000,5.756329425,5816.248124147
0.067356944116478,22.7025231049263,114.852688696745,0.142832821226678,0.0631722456462446,58.7599672458019,132.856633653706,5.33822151291085,69.0471558155618,60.3100240666559,7.825614956352382E-6,-3923.28698730243,4746.48843118289,60.3582613431144,73.0228989412752,3.24266542404045,1.43416936637395,-179.270862229372,0.0146725322956993,4.88362966,5.55362966,1.44311873840082,74.7215398078565,3.29534340870127,59.1266357993907,135.014925920867,60.8271813354362,2.26100591748029,78.7994232177734,1000,5.866487625,5872.654172337
0.0724433542224674,22.7025228196784,126.25968313565,0.143608573135318,0.0645509427516648,60.0423689702875,133.578203011836,5.34334439568748,71.7669589595378,59.1425864891224,1.1738152691952739E-5,-4189.93954137043,4526.8472737396,64.4606083287758,69.6438042113786,3.26027690870602,1.46546925085143,-179.940211086227,0.0146725322956993,4.88362966,5.55362966,1.47395274777945,71.2479684390285,3.30959211604816,60.3899499600726,135.598717514861,64.885629675692,2.22473238985521,79.0900344848633,1000,5.991662264,5986.72987637401
0.0681973220821583,22.7025231047692,116.612376574034,0.144150112938947,0.0646439726731866,60.1289011979388,134.081918857268,5.35413102067104,70.6569742939038,60.2293535621408,7.450973390503452E-6,-4025.68924597073,4723.97618577362,61.9336807072419,72.6765567042096,3.27257126955153,1.46758128319709,-179.368257653485,0.0146725322956993,4.88362966,5.55362966,1.47486514489427,74.4229440482283,3.32007831119668,60.4273314146112,136.02835020386,62.1421207514089,2.22990801737558,79.4797668457031,1000,5.94013287,5979.68028562201
0.0684678920423223,22.7139202065541,117.613402707066,0.142625685586698,0.0630197480697159,58.6475486925719,132.730566155293,5.32717589112463,69.4491072193663,60.0671255389774,1.1468687450027045E-5,-3955.43865149838,4706.11549885192,60.8529023307443,72.4017769054141,3.23958844182132,1.43142552909267,-179.318971063028,0.0146725322956993,4.88362966,5.55362966,1.44011482820927,73.8090175726914,3.28523377606589,59.0035616898869,134.600720702832,61.3237993553869,2.26319034834791,78.857837677002,1000,6.039561828,5984.416922289
0.065947234231823,22.7025227843657,111.913583284171,0.142924641721971,0.0629300155611771,58.5346557705028,132.942040927751,5.39323015673364,68.7689280341049,60.5806231968787,9.791171240838917E-6,-3895.32352269255,4780.0467205228,59.92805419527,73.5391803157353,3.24474993514035,1.42867011209811,-179.235782034639,0.0146725322956993,4.88362966,5.55362966,1.43877355860353,75.1378593035475,3.29701908182042,58.9486084095916,135.08358254917,60.4800506103755,2.27116806578615,80.5613861083984,1000,7.556090125,5898.42985804501
0.0685854854797081,22.7025235731199,117.56574224669,0.143590649026453,0.0636511098878197,59.2053921035953,133.56154657796,5.32030785401194,70.3472048154444,60.1281673681055,8.79473337481644E-6,-3981.541163012,4734.22404574567,61.2544794309538,72.8342160883949,3.25987009440264,1.44504082268347,-180.312832639447,0.0146725322956993,4.88362966,5.55362966,1.4548620286836,74.3957407659917,3.30913287453697,59.6077809794251,135.579913234585,61.7199129624783,2.25590173179259,80.0662117004395,1000,6.082471646,5998.365137651
0.0666435593539752,22.7009001973081,113.3614894559,0.144065128873943,0.0638564886296337,59.3921783748866,133.993303034698,5.33338188534737,70.1258101841599,60.5944153903561,9.024223939270727E-6,-3934.82470103961,4809.11463598383,60.5357646313786,73.9863790151359,3.27040811247972,1.44959977533186,-180.124053441237,0.0146725322956993,4.88362966,5.55362966,1.46082861386214,75.6457868398466,3.32564709613718,59.8522399672533,136.256523287944,61.1492012933966,2.25607658619499,80.2904014587402,1000,6.024289992,6037.133276306
0.0666742484672652,22.7025231047692,113.367809225019,0.143575070375421,0.0634121704960972,58.9831344955106,133.547040259047,5.35288398460447,69.6912700185568,60.4216884244723,1.0451999322458924E-5,-3955.57514936167,4759.26099973148,60.8550022978719,73.2193999958689,3.25951635246686,1.43961626581121,-179.683435228343,0.0146725322956993,4.88362966,5.55362966,1.44879714184575,74.7427929950872,3.30845721736794,59.359288098934,135.552217392247,61.345352826718,2.26415637963784,80.7027854919434,1000,5.857789248,5850.44492177101
0.0681733898290886,22.7025231049263,116.580165936262,0.142098147251024,0.0628664786162987,58.4755565765172,132.173273131944,5.35688546423029,69.1360787779026,59.9698294981576,9.049276327920716E-6,-3949.0130114097,4676.16803224404,60.75404632938,71.9410466499084,3.22598647113359,1.42722768331187,-178.776731236681,0.0146725322956993,4.88362966,5.55362966,1.43703406607238,73.5713051573955,3.27823911259453,58.8773380838606,134.314138480723,61.2737989441217,2.26031663262564,80.6404876708984,1000,5.900107447,5890.19589073
