Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,Yaw Moment,Overturning Moment,Yaw Angle,
0.10525512838815132,1.0313135878386943,64.76826263207477,2.5312122825062975,1.151693036374145,48.66408749163358,106.95483265539808,-0.4950653342361334,-52.45364682810622,-54.382780913908874,-0.056365739356399554,2597.0242582275855,-4355.039864373292,39.954219357347476,67.00061329805065,2.6104736206529404,1.1877566774318595,-191.8073697498212,0.03937000000000027,4.88,5.55,1.1703596982624203,38.66010391295535,2.5814092576455345,47.95130840777095,105.76402419171593,67.10392027876063,-4.518582065289504,18.484890011582774,0.0,
