Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,Yaw Moment,Overturning Moment,Yaw Angle,
0.08912457417635977,1.031304777778126,43.44189052292495,-2.960547140834944,-0.773977453971905,-32.70366693705763,-125.09504914963432,-0.4385156868772191,-46.497526559514796,168.36551721617138,0.09107492505662305,7896.685886314426,16027.864081040663,121.48747517406811,246.5825243237025,-3.053226411180448,-0.7982066461737751,-193.1396091192728,0.03937000000000027,4.88,5.55,0.0,0.0,0.0,0.0,0.0,0.0,-31927.973493656944,-3705.287345569427,5.0,
