Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,CP Z-Axis,CP X-Axis,Rideheight,Chassis Angle,Chassis Heave
0.13004469691253,22.7025221770441,271.121294477256,0.0382148356403892,0.032656615179899,60.7514153049101,71.0914020536877,4.01422638366041,72.5420820732602,8.93524552011535,13.4656384982607,-5421.37888719218,-784.582948372542,83.4058290337258,12.0705068980391,0.86757315361803,0.74138753034885,-176.217540347149,0.00785617673250927,1.82504674119461,0.407442337058652,0.741747922051159,11.9091103490948,0.875332773544391,60.7809468415773,71.7272472381836,83.8831162093445,339.945416957,-1316.32482218466,1.59,-0.975,0
0.0741804602005714,22.7025259261786,130.688842128206,0.0690151575089087,0.0333148843814136,61.9760092289739,128.389576135615,6.03416584938587,71.6732354117114,56.503706869251,13.3541257415263,-4181.6953811739,4196.14779123188,64.3337750949831,64.5561198651058,1.5668184026453,0.756332026396686,-177.023951271703,0.0160976173130079,1.60384879785417,0.803103068531206,0.763281994621799,64.9817710955365,1.58021408494058,62.5455095000362,129.487256693456,65.010033400438,342.079360819821,-1315.85282141133,1.59,-0.65,0
0.0712759595962189,22.7025267372268,123.584533877874,0.0713716210753653,0.0335496038237261,62.4126622579914,132.773333933662,5.82061482408909,72.6516055437976,58.3873425638576,13.2890645588438,-4221.0070880426,4443.0293677471,64.9385705852707,68.35429796534,1.6203161357427,0.76166077783151,-176.566628657694,0.0243459533828241,1.38263661922407,1.19878926292186,0.766844073688043,69.1310031200994,1.63378895667671,62.8373963432532,133.877335391932,65.2703040609372,344.095406846484,-1315.32630610683,1.59,-0.325,0
0.072414668642515,22.7025060495294,125.515899221922,0.072612522725227,0.0336875802834681,62.6692841967848,135.081672200064,5.64418863315486,72.7038437231165,59.4568744793768,13.2787308272264,-4211.24492124005,4603.48837118723,64.7883834036931,70.8228980182651,1.64848623644106,0.764792495179442,-175.148861370536,0.0239327610613703,1.16141732283465,1.59448818897638,0.768110545969249,72.2072181300108,1.66986314814887,62.9411747675404,136.833357430528,65.1633039881129,346.107879798066,-1314.69510361533,1.59,0,0
0.140449818656669,22.7025268733945,276.695374850169,0.0462930957150546,0.0331540046307934,61.6767255382164,86.119501526155,5.84250810692421,74.1556563233134,13.6058516271891,11.8090626996775,-5577.81274186299,40.1398012442436,85.812503720969,0.617535403757594,1.05097024952365,0.752679681091232,-171.587760750996,0.0262038151277139,0.94019802644522,1.9901871150309,0.755292626452769,1.05073972010085,1.05913518797867,61.890837753539,86.788559933856,86.0511034221503,347.991654096884,-1314.14228517129,1.59,0.325,0
0.0691647682798801,22.7025156573772,117.879260656788,0.0761583450797805,0.0339420573801305,63.1427167470973,141.678057141007,5.53850215555928,73.0038028166246,64.4800902419625,13.1985668482037,-4070.71079957284,5174.67834823016,62.6263199934282,79.6104361266178,1.72898602161365,0.770570089116007,-171.68773223492,0.0162178951309152,0.718985847815126,2.38587330942155,0.774916913752127,81.7477894370663,1.75614156532735,63.498907988645,143.903260007103,62.7237459071688,350.125338857316,-1313.65580294763,1.59,0.65,0
0.145052718903591,22.7025230225706,280.176225316769,0.0492455663137356,0.0330516251836481,61.4862575293218,91.611998734211,6.98989850658604,74.1373809987104,16.0651085078091,11.9748200723273,-5538.16338753802,438.426413985347,85.202513654431,6.74502175362073,1.11799860299711,0.750355281665145,-166.577129911989,0.0163668347418874,0.497787904474678,2.7815340408941,0.752831786996457,7.3645274342823,1.14018149130739,61.6891894607333,93.4297281493353,86.4086961753558,352.00106584109,-1313.04749662353,1.59,0.975,0
0.0749356867418609,22.7025053837473,120.628905410282,0.0819072001492315,0.034355848784526,63.9124677812251,152.372635223321,6.64870731663363,71.0847732328235,73.058841881108,13.485857053383,-3700.94690141697,6242.65237019431,56.9376446371841,96.0408056952971,1.8594986523556,0.779963841993912,-165.536283993326,0.00851301586540296,0.276611313496173,3.17715657901361,0.785549617395084,97.4554027394642,1.88826380947176,64.3701821894471,154.729734533513,57.8902042538479,354.086314062098,-1312.56929002205,1.59,1.3,0
