Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,Chassis Angle,Chassis Heave,
0.1387902011921085,22.702506611359134,60.75824855599785,0.06408714384047216,0.02777482419007457,51.66973569974675,119.22182697087148,-5.382853671689773,-55.15182590028294,-57.69560101161929,12.536626838435755,-2628.4177176092585,5151.667169740059,40.437195655527056,79.25641799600089,1.454938806741443,0.6305581298045055,-188.24040713270324,0.024056364005192794,5.278356263380989,5.172482826616955,0.6355212907646064,41.47413280413383,1.4685741158389296,52.076431292544214,120.33914319465583,79.34133165230881,-0.4653,-0.1429,
