Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,Yaw Moment,Overturning Moment,Yaw Angle,
0.03053486146682305,1.020897819320308,14.379014458318125,1.6941262229282619,0.8952884261311549,37.447804380333864,70.86130630099045,-0.13384828099907295,-34.95395367645729,-39.19520939336417,-2.136089237101104,1580.5334631445048,-3025.45144641988,24.315899432992385,46.54540686799816,1.7295297666408125,0.9139980019000067,-192.66421935216295,0.03937000000000027,4.88,5.55,0.9046732385854978,24.198829435682505,1.7274231364712882,37.06575550082997,70.77499465224938,46.57616521656697,212.7374375181575,1395.5515590032373,15.0,
