Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,Yaw Moment,Overturning Moment,Yaw Angle,
0.06552418633421753,1.0208965386852742,31.427544627222233,2.023853317719298,1.045099728852473,43.71400424413834,84.65290926583279,-0.2969398377607562,-37.12513156405628,-47.4486603197322,-0.3296135207516909,1677.9824561946461,-3824.456646084491,25.815114710686863,58.837794555146004,2.0661448468663397,1.0669386957664082,-183.32682235064897,0.03937000000000027,4.88,5.55,1.0360103423447715,23.15528577819826,2.018720426796782,42.44682537237903,82.70986295171699,59.55457717351867,-2.6787282894338516,1006.9339814555796,10.0,
