Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,Chassis Angle,Chassis Heave,
0.10222677204694275,0.5912991159977607,141.87675646948628,2.4698483290852535,1.2048218401288586,58.3769217532826,119.67090480769515,-2.075472052419777,65.25847651044064,52.48807003344563,12.651112878085534,-3825.0070960421676,3983.8615101761957,58.84626301603335,61.29017707963377,1.460419133636657,0.7124100890029895,-164.2903286855245,0.04933276106137008,4.9054,5.5754,0.7158427346375431,61.638745546485346,1.470804049714692,58.65820256095429,120.52187460583774,59.35214897983892,0.0,1.0,
