Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,Chassis Angle,Chassis Heave,
0.11650559376250769,0.5867831772418397,155.95234870363493,2.3824067585454527,1.218167526213048,58.57277189081558,114.55251173597591,-3.2729298702512084,63.9451184968546,48.41964145797326,12.795506831630648,-3896.829385275641,3577.828563208017,59.95122131193295,55.04351635704642,1.397956207261733,0.7148002114441244,-169.10206368425236,0.04830635612762771,5.695524119964477,4.840504757915868,0.7198346733390186,55.209677560275864,1.4113211109997807,58.98531007966795,115.64767038035647,60.88464382177192,-0.9146,1.0,
