Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,Chassis Angle,Chassis Heave,
0.11979799746925579,0.5847084897381046,153.97816784204042,2.2582907729858643,1.2153842158607464,58.23232422427935,108.20076652705504,-4.135318665009758,63.72462179805713,44.91074891053346,12.925288611793576,-3984.847986243865,3075.11519411378,61.30535363452099,47.30946452482738,1.3204417872620617,0.7106454693074676,-174.6671984840143,0.03880309418803766,6.471544536617354,4.118727384528021,0.7147134792890318,47.34804038397421,1.3323864249531538,58.56566860089136,109.17954452168978,62.24955836475145,-1.8131,1.0,
