,Element Count,Downforce,Front Axle Moment,Rear Axle Downforce,Rear Axle Moment,Front Axle Downforce,Frontal Area,Cl,ClA,Drag,Cd,CdA,Center of Pressure,Unnamed: 13,RW 1st Element AOA,RW 1st Element X,RW 1st Element Z,FW 1st Element AOA,FW 1st Element Z,FW 4th Element AOA,FW 4th Element X,FW 4th Element Z,Bullhorn AOA,Bullhorn X
0,19992683.0,108.78087059433558,-3396.465657674625,56.60776096124376,3293.1296125016797,54.88549354169466,0.5458790655683848,4.863791821366958,2.655042134566948,55.85367051718296,2.4973198354688027,1.3632346182111026,-6.4153490211151984,,9.898,-11.1361,4.4933,0.3778,6.2604,8.822,27.6621,9.3644,-1.1241,-6.3861
0,21068597.0,103.85290409972994,-3630.2430941289326,60.50405156881554,2756.301638082498,45.9383606347083,0.5461132143883207,4.641462272627744,2.5347638811668576,56.72624895566747,2.535246815462951,1.384531787660226,-8.32116905571246,,10.3979,-17.9105,4.5529,0.4007,6.4713,8.7958,27.5938,1.596,1.0813,-5.5162
0,19219735.0,109.1752434114306,-3468.0987245582987,57.80164540930498,3245.7489212196247,54.09581535366041,0.5455764024632477,4.88413297191368,2.664667695968796,56.84462321351638,2.5430371377040304,1.3874210529189994,-6.684712801890865,,9.9726,-18.3209,4.4861,0.5769,6.605,8.8364,16.8228,6.2535,6.1973,-5.576
0,19722857.0,107.90503240764087,-3573.3154763369835,59.55525793894973,3062.4191935412905,51.040319892354844,0.545083199630653,4.831675646988753,2.633665221238135,56.99459403080397,2.552053280965848,1.3910813680167702,-7.412441927372679,,10.5881,-18.2899,-0.8815,0.5499,6.4222,8.8027,27.6423,-3.0053,7.5962,-5.9473
0,19843929.0,103.70996373048146,-3496.2084885652407,58.27014147608735,2881.545973695056,48.025766228250944,0.5471646336088108,4.626167293882304,2.5312751323701748,55.83602490918136,2.4906651488812868,1.3628038836298637,-7.671955291977734,,10.3334,-18.1493,4.4971,0.4048,6.4374,8.8149,27.6246,2.9013,-8.3564,-6.1508
0,19468866.0,104.81470191136027,-3762.575214608899,62.70958691014831,2683.1162964101877,44.71860494016979,0.5450022827595175,4.693996416404328,2.5582387622053533,57.544661827958194,2.577066303466332,1.4045070182117825,-8.830215930968274,,10.1595,-18.4992,4.5082,0.4254,6.4803,4.7604,27.5874,6.2687,1.9342,-6.2994
0,20002448.0,111.99241478465368,-3400.210834047662,56.67018056746104,3486.881759951619,58.11469599919366,0.5473477217826224,4.993949932336765,2.7334271181610093,56.82839558988085,2.534083784661649,1.3870249863408388,-5.951855425170903,,10.4773,-18.5714,4.5234,0.6686,6.4588,8.8337,27.5751,6.6166,-0.5299,-6.2979
0,19105309.0,101.60217621178718,-3659.492375248898,60.991539587481626,2588.641452992242,43.144024216537375,0.5447596321669653,4.552154394454244,2.4798299534901287,56.62713630721305,2.5371057687673235,1.382112805362373,-8.831472626312884,,10.34,-18.7977,4.5185,0.6979,6.405,0.5338,27.5894,4.8559,2.4068,69.2039
0,20153486.0,108.62833356318208,-3452.7836743488474,57.5463945724808,3227.431168951344,53.790519482522406,0.547963500172172,4.838495747291405,2.651319065253967,56.59714723615904,2.5209358113894207,1.3813808109183214,-6.691704154265787,,10.3987,-18.3762,4.5169,0.1525,2.916,8.8325,35.3465,7.1544,-0.3663,-6.3243
0,19479697.0,110.19757596504375,-3396.7359128785547,56.61226521464258,3379.981160013086,56.33301933355144,0.5516629715104769,4.875476876100458,2.689620061000196,57.037765947411565,2.5235247373249674,1.3921351552728871,-6.1549480768005225,,12.5317,-19.7411,4.5042,0.6546,6.508,8.8337,27.5802,5.2469,-3.5172,-6.3505
0,19923838.0,110.61844355368385,-3342.149048195046,55.7024841365841,3460.4497244380627,57.67416207396772,0.5459227746817177,4.945557120264151,2.6998922654415303,56.74643481432537,2.53703384110078,1.3850245539951538,-5.828200147369044,,10.3421,-10.8532,0.7956,0.4173,6.5257,8.8327,22.2469,11.1932,0.6352,-6.311
0,19584813.0,109.787271463204,-3421.527323822702,57.02545539704503,3329.9576375787115,55.49929395964519,0.5460633539924482,4.907132922094493,2.6796054619256817,56.712523313493406,2.534864802974613,1.3841967762297234,-6.365533690767649,,10.2007,-19.5236,9.2916,0.4221,6.5181,3.9334,27.5808,5.5433,-1.9013,20.1825
0,19542843.0,103.3517979144171,-3656.549065286909,60.94248442144848,2699.179609387844,44.986326823130725,0.5474146857445819,4.608084869155836,2.5225333305333044,56.49897299301887,2.5190859552106204,1.3789846465352116,-8.554013838697747,,10.2816,-18.3417,-4.2819,0.5487,3.0783,8.8337,27.5801,9.8805,-0.9677,-6.3689
0,19364414.0,102.53303383250756,-3628.808591400172,60.48014319000288,2676.5693157195115,44.6094885953252,0.5463117057736958,4.580809001520763,2.5025495794443087,56.42778152735968,2.5209913322044404,1.3772470749373096,-8.532872899798145,,9.937,-18.6029,4.5113,0.678,6.513,8.8338,27.5763,4.9041,0.4992,34.9761
0,19140043.0,104.456988761791,-3571.657827702724,59.52763046171206,2852.035732938088,47.53392888230147,0.5461009118232409,4.668565634824753,2.549507950084445,56.421457344980375,2.521681698370545,1.3770926748081334,-7.935203397583461,,10.4835,-37.2593,4.5253,0.6035,6.5304,6.4202,16.2738,4.6958,5.6748,-24.38
0,20177352.0,108.54534713964917,-3292.704163748825,54.87840272914709,3382.407341222467,56.37345568704112,0.5375620314700784,4.928349565558061,2.6492936042560693,55.22536989426585,2.507430625985541,1.347899501075078,-5.925789640458106,,5.2272,-18.3751,4.5184,0.4602,6.4425,8.832,27.5866,3.2338,-1.1337,-6.3608
0,19693240.0,110.9520060676394,-3484.564036981772,58.07606728302953,3338.5475170206314,55.642458617010526,0.5467275424754832,4.953168134852699,2.7080334418358887,57.11778893306104,2.549877393870714,1.394088201164725,-6.509550375179379,,10.2573,-19.3897,4.5194,0.5853,6.4421,8.8696,27.5852,14.8,-1.4589,-6.3441
0,19534418.0,98.82971218549784,-3726.03652833684,62.10060880561401,2351.6016775061,39.19336129176833,0.5509280182730187,4.378360826755287,2.412161653568506,57.18121581825654,2.533246225537747,1.3956363228331157,-9.598729629270448,,10.4182,-19.939,9.1289,0.6218,0.4082,8.8338,22.0128,5.6069,-0.1093,55.855
0,19686102.0,111.9851684776702,-3505.5890686693706,58.42648447782285,3381.057905979201,56.35096509965335,0.5475838710196445,4.991473309960376,2.7332502771593403,57.18169866799676,2.548738610652852,1.3956481546385189,-6.483132152471509,,10.1632,-18.6933,4.5081,0.5584,4.4994,8.8333,27.5848,4.7439,-1.0589,-6.3594
0,19596888.0,105.55331353505429,-3540.9210235617647,59.01535039269608,2950.192194393146,49.16986990655244,0.5473805786332627,4.706535866704949,2.57626632607516,56.599080400749614,2.523706674922891,1.3814280200199196,-7.591533672536253,,10.2508,-18.974,4.5038,0.7689,6.3296,10.7176,27.584,4.2783,-2.7178,-6.3115
0,20116748.0,109.88591265554646,-3363.1220916951447,56.05203486158575,3394.428914683987,56.57381524473312,0.5462091343876027,4.910231140838022,2.6820131010801864,56.30054498388319,2.515779161725526,1.3741415582364682,-6.06142544304084,,9.7113,-19.3341,4.527,0.7679,6.4664,8.833,27.5778,11.7893,-0.9887,-6.3353
0,19405100.0,108.5550274001208,-3541.713107010616,59.028551783510274,3133.993695868382,52.23322826447304,0.5448107428235169,4.8632116134675165,2.649529931641192,56.84385796880315,2.546576762486026,1.3874023776271185,-7.166196990599512,,10.3225,-18.7271,4.509,0.6901,6.4271,0.2897,27.586,6.4419,1.8248,-6.3358
0,19619311.0,105.2302021006939,-3618.1604183227296,60.30267363871216,2853.082718511976,47.55137864186626,0.5489198495706418,4.678970978315691,2.568380045562448,57.24898772584801,2.545527298815553,1.3972904619437956,-8.009594845209044,,10.1518,-18.8737,4.532,0.6636,2.5575,8.8351,27.587,5.6664,-2.4425,36.739
0,19967128.0,106.19101618318396,-3481.24817721555,58.02080295359252,3049.081242957637,50.81802071596062,0.549114490153126,4.720018929168524,2.5918307878034774,56.56471273253669,2.514210000213108,1.3805891424049113,-7.183822011649468,,10.412,-19.9181,4.5291,0.5226,2.4732,8.8347,19.4009,5.2307,-1.646,-6.3443
0,13281517.0,0.0,0.0,0.0,0.0,0.0,0.5461898803731483,0.0,0.0,0.0,0.0,0.0,0.0,,9.888,-19.52,4.5187,0.5169,6.4206,8.8336,27.5761,6.1983,-2.5841,-6.3342
0,19455068.0,110.6664118912758,-3370.879548050952,56.1813258008492,3434.66908849223,57.24448480820384,0.546577361162739,4.941776161981545,2.701062974072801,56.8071722723739,2.536707614962684,1.3865069542277293,-5.9721706239291095,,9.8869,-19.9423,4.5318,0.6571,6.4231,8.835,27.5798,4.955,-2.4463,23.0398
0,19321642.0,104.20257706466344,-3593.4156788629284,59.89026131438214,2814.632564025957,46.91054273376594,0.5480198619235748,4.640887602968053,2.543298583381382,56.5601807204378,2.5190302286307493,1.3804785980755343,-8.080447857082584,,10.071,-18.8841,4.5271,0.541,1.1828,4.618,27.5874,5.7233,-1.2295,-6.3679
0,19385638.0,110.15856421436644,-3400.1554316687884,56.669257194479805,3374.162572145853,56.23604286909755,0.5471263256216107,4.9141625951385866,2.6886677241853336,56.54090696624986,2.5222842371843432,1.380008106863977,-6.208878018703343,,10.3421,-25.1622,4.5046,0.7797,6.5332,8.8351,27.5754,7.0114,1.0371,-6.3264
0,20035247.0,110.60723771473114,-3343.8934987669863,55.73155831278311,3458.016158888028,57.6336026481338,0.5462052335742846,4.942498642548869,2.6996186254939896,56.39328049089045,2.5199409915105586,1.376404957861439,-5.861898412932098,,10.0095,-19.9053,4.5108,0.5167,6.504,8.8328,37.962,4.4981,-1.764,-6.3128
0,19109096.0,106.48498384807932,-3586.864644044532,59.7810774007422,2961.5426301660877,49.359043836101456,0.5462886509667778,4.757568856470738,2.5990058724829552,57.14615083736729,2.55319330168581,1.3947805244353544,-7.671659904804702,,10.4292,-16.4559,4.3193,0.587,6.5127,5.9714,24.3818,7.8525,-0.1234,9.8898
0,19327251.0,102.2124920339024,-3573.88930690601,59.56482178176683,2711.7765415757285,45.196275692928815,0.5389247655996032,4.629080235350458,2.494725980778002,55.65705999625511,2.5206409829135508,1.3584358508774388,-8.334285888814852,,6.0311,-17.6745,0.9927,0.667,6.5171,10.2644,24.6971,7.5193,8.2455,-6.3038
0,19390297.0,110.94973391822026,-3420.575073607876,57.00958456013127,3402.396752150742,56.7066125358457,0.547984554562004,4.941705078566188,2.7079780562548854,56.83328134266464,2.53135636404176,1.387144189587118,-6.193459068749995,,10.3737,-12.0937,12.6137,0.4224,6.4619,8.8329,23.8496,6.846,-0.2366,7.0937
0,20236306.0,109.3777833865728,-3546.1658978350924,59.10276496391821,3180.137159012173,53.00228598353621,0.5467338937997317,4.88283454048267,2.669611141097914,57.262915107339886,2.5563266242710347,1.3976304091116265,-7.037006125797019,,10.3495,-12.5753,3.4511,0.6217,6.4735,8.8333,25.1157,8.1026,-0.0781,-6.3095
0,19253100.0,106.68234007243969,-3595.6985522628843,59.9283092043814,2964.845352752462,49.41408921254104,0.5461162150139501,4.767891336222134,2.6038227701354373,56.882069644524776,2.542197020241193,1.3883350145138629,-7.701583051169021,,10.3616,-13.9069,1.7192,0.5991,6.4842,8.8331,25.3894,9.9196,3.8349,-6.3057
0,19990386.0,111.84113599790118,-3427.3535126183315,57.12255854363886,3450.4360315817635,57.50726719302939,0.5439525638935508,5.01833244269215,2.7297347986725806,56.74337465812162,2.5460857082141137,1.3849498488757943,-6.113059771417134,,8.9665,-15.14,1.572,0.5291,6.4655,8.8328,34.5092,9.6149,0.3635,-6.3042
0,19415348.0,103.0599032533896,-3604.252361435725,60.070872690595415,2733.525940778037,45.55876567963396,0.5498840005957477,4.574435552955086,2.515408922326364,56.40706305132362,2.5036941285045056,1.3767413436501417,-8.319875658986236,,10.4272,-12.5117,6.0877,0.4406,0.0816,8.833,24.523,11.0835,0.4344,-6.3024
0,19524347.0,111.10588754376568,-3474.391063913501,57.90651773189169,3358.183595037772,55.96972658396288,0.5479586991711652,4.948893808530819,2.711789413658781,57.534924596908,2.56272856827471,1.4042694126005928,-6.412914168894992,,11.202,-14.5268,2.9318,0.5078,6.4995,10.0812,27.5384,9.3505,9.064,-6.302
0,19536822.0,109.51801347852025,-3512.99611782039,58.5499352970065,3221.9305375943577,53.6988422932393,0.5461217161609371,4.894574901562328,2.6730336451194683,57.09753098024349,2.55180068739915,1.3935937707030828,-6.851859011696948,,10.3699,-11.4327,2.1005,0.4689,6.4623,8.8327,27.2155,9.3349,3.6944,-19.8411
0,19405714.0,108.32721493348772,-3522.514837028545,58.70858061714242,3139.182396052476,52.3197066008746,0.5454236206082916,4.847552292652287,2.6439695225464352,56.83017841425533,2.543102966627633,1.3870684276377312,-7.0955592226512,,10.3742,-18.3057,4.0942,0.5053,6.5158,3.3804,25.7356,-0.8478,-0.0829,-6.3028
0,19717375.0,104.1558169510977,-3531.193214242086,58.853220237368106,2873.9794657575303,47.89965776262551,0.5467026372827604,4.649981524250111,2.5421571626236457,56.30343344298053,2.5136370960887184,1.3742120296034817,-7.762551518212327,,10.4044,-14.4782,4.0593,0.5499,6.4612,8.8335,23.1827,9.4098,-0.0706,-6.3023
0,19693088.0,109.5001240489721,-3413.7243158187757,56.89540526364625,3320.102210109627,55.335036835160444,0.5450587945422017,4.903318785365244,2.6725970264073124,56.99931289077253,2.552378858723858,1.3911965439510263,-6.341494057518481,,10.4257,-16.1068,1.6686,0.4656,6.5187,1.3829,24.122,8.6539,-5.2155,-6.3052
0,19276134.0,104.09976402337848,-3647.284235626422,60.7880705937737,2754.441409999402,45.90735683332337,0.545493135102036,4.657783960222042,2.540789175089498,56.75848270257134,2.539571081824985,1.3853185912391806,-8.379913367932705,,10.3424,-14.4228,3.8091,0.6447,3.9664,0.1464,24.8576,7.0529,8.7863,-6.3074
0,19735231.0,104.75856710345232,-3596.1118568647216,59.935197614412026,2846.127584471326,47.435459741188765,0.5459937894882766,4.68296290612605,2.5568686631487942,56.66192642608442,2.5329260124468838,1.3829618720293035,-8.008478374792652,,10.3675,-12.9139,4.2501,0.5672,6.4887,8.8336,26.7088,-2.3073,-0.2806,15.954
0,19466724.0,110.9453429568035,-3418.608816144165,56.97681360240275,3404.0929827745827,56.73488304624304,0.5520988623935529,4.904684797677128,2.7078708971964955,57.53729183675146,2.543615378980824,1.4043271571020588,-6.142663167231513,,13.4063,-17.0017,2.1786,0.5303,6.4928,8.8332,22.5189,11.1505,3.4589,-6.3015
0,19956413.0,109.26203964452618,-3366.635245959568,56.11058743265947,3352.550026436093,55.875833773934886,0.5467731019746206,4.877317598589783,2.666786072696343,56.33464041968615,2.5147062421960533,1.3749737326004776,-6.160568379767622,,10.4095,-18.4087,3.2566,0.5901,6.4792,8.8332,25.469,10.7409,0.4056,-6.3022
0,20233134.0,105.41867042236936,-3611.292805623383,60.18821342705638,2871.540390992693,47.85900651654489,0.5473094137954222,4.701143443649984,2.572980062312265,56.78590031429499,2.53236605892216,1.3859877832241108,-7.978978576036466,,10.4516,-14.5212,6.919,0.6301,6.523,8.8333,25.2425,10.8951,-0.2228,6.569
0,19725171.0,108.88157291586316,-3509.916286012975,58.49860476688291,3185.8717804712296,53.09786300785383,0.5465738604328383,4.862105981635347,2.6575000362160264,57.112764846707606,2.55037016964744,1.393965669156954,-6.927091215504731,,10.4517,-14.3138,2.9303,0.4534,6.4709,8.8335,23.7923,6.9448,0.1013,-6.3108
0,19621863.0,110.11731296895228,-3389.692241585599,56.49487069309331,3382.08897304264,56.36814955071068,0.546661978805484,4.91649529632919,2.6876610474791693,56.69975972867904,2.531519290591876,1.38388534477921,-6.148879938121613,,10.4219,-23.4989,1.3645,0.6133,6.4894,8.8337,24.359,8.9942,-0.3551,-6.3098
0,20519448.0,102.23856090129668,-3786.496778740588,63.10827964567645,2500.772202452503,41.67953670754172,0.5498043839957182,4.53863648694945,2.4953622378877327,57.37596388671639,2.5470687466106754,1.4003895632250285,-9.363287896320973,,10.4656,-13.9213,1.8224,0.5464,0.3401,8.8327,26.7527,6.7612,-0.0294,9.142
0,19834694.0,108.34381071191788,-3399.824342919633,56.66373904866055,3262.893465197119,54.381557753285314,0.548994865211373,4.816756650070499,2.6443746678614377,56.167125973997486,2.497081981636814,1.370885185930451,-6.471154692443828,,10.4684,-11.918,12.6583,0.6407,5.6369,8.8335,26.245,7.1996,-0.2113,-6.3019
0,21034874.0,106.7213001372784,-3682.931362237057,61.38218937061762,2880.008433379709,48.00014055632848,0.5553441890428704,4.690376999650304,2.604773611176129,58.04129902350794,2.5509019625838847,1.416628581739014,-8.078533127660055,,14.1306,-18.3424,1.0417,1.7707,6.5188,5.8807,26.435,12.9367,0.255,-6.3048
0,20359046.0,111.50411514762314,-3397.142693605452,56.6190448934242,3459.921395157004,57.66535658595007,0.546406475533153,4.980740731652365,2.721508988726587,56.82123164578452,2.538128951618752,1.386850094902659,-5.996708008608097,,10.4141,-12.684,3.369,0.6281,6.5055,8.8335,42.6962,10.178,7.7217,-6.3022
0,18824451.0,110.4479007809926,-3423.151405071727,57.05252341786212,3368.959658469468,56.14932764115781,0.5462100845857186,4.935334773732835,2.6957296242194504,57.08783459686009,2.5509545518811616,1.3933571015573332,-6.263045604452888,,10.3655,-15.3741,1.0852,0.6628,6.4749,8.833,22.5372,-0.0114,-0.4493,51.9665
0,19206678.0,109.48505287665498,-3398.7954618263666,56.64659103043944,3334.104246339889,55.56840410566482,0.5440775399510092,4.911485894766692,2.6722291631287427,56.59138896257821,2.5386826909431397,1.3812402332045512,-6.284787909893398,,9.2913,-12.7028,2.3375,0.5619,6.4725,8.8331,36.0707,9.6229,7.1482,-6.3036
0,20405926.0,111.43587699926287,-3458.7983721457417,57.64663953576237,3394.069339146806,56.56782231911343,0.5438536432686398,5.001057863883075,2.719843539470092,56.964370547624966,2.5564667408704795,1.390343750917516,-6.323556050081954,,9.5521,-14.3876,1.8253,0.5875,6.4987,6.0256,38.0503,9.9592,6.6036,-6.3041
0,19978884.0,109.8025957990001,-3398.868935967889,56.64781559946482,3353.5584117529406,55.89264019588234,0.5438766480651307,4.927550295198478,2.6799795377248934,56.60763481455182,2.54034948455629,1.3816367625744577,-6.243673642176689,,9.0357,-13.4869,2.8685,0.6017,6.4711,8.8332,37.0512,9.6924,7.1236,-6.3031
0,19587476.0,110.0224130015746,-3442.3416073662856,57.37236012277143,3323.603632890336,55.3933938815056,0.5447843873284066,4.929187997232102,2.6853446630986264,56.841529918626414,2.54659554699271,1.387345494841672,-6.429826119919612,,9.5824,-14.8069,2.8781,0.6005,6.4871,8.8331,40.1659,10.093,8.5519,-6.3025
0,19009536.0,109.20633141078336,-3476.5395677419974,57.9423261290333,3239.2198676023663,53.98699779337277,0.5436582025193212,4.902761164567014,2.665426322110037,57.51642169440701,2.5821696870988733,1.4038177306880515,-6.681550771360706,,9.0436,-14.3752,2.6464,0.554,6.4956,8.833,18.708,9.9777,3.9036,70.751
0,19985179.0,114.6594400208416,-3412.852967489742,56.8808827914957,3638.251178430057,60.63751964050095,0.5561077982550878,5.032336889097268,2.79852178747374,58.00619054455644,2.545858347296278,1.41577168018427,-5.612349856795971,,14.9687,-13.0987,10.1883,0.5779,6.4862,8.8335,17.5546,9.7213,3.8309,-6.3032
0,19864327.0,109.58730828557094,-3433.5101209349627,57.22516868224938,3305.6778922990597,55.09463153831766,0.5454216702016326,4.903958106774597,2.674725021195837,56.79883812693446,2.541709683772139,1.3863035408906634,-6.447476553270827,,10.2273,-13.6638,3.172,0.6189,6.4665,4.9243,39.2849,9.9828,0.6451,-6.3036
0,19982606.0,107.22949836460626,-3470.034497768943,57.83390829614905,3124.15748804698,52.06929146744967,0.5486152360588455,4.770515084991565,2.617177259474931,56.86290704759932,2.529764290463039,1.387867233385618,-6.956526466822618,,10.9663,-13.2849,1.7814,0.5578,3.3361,8.8334,40.6704,-0.8083,-3.3388,-6.304
0,20696415.0,111.72842693140612,-3427.065631488862,57.117760524814365,3443.7927488585037,57.3965458143084,0.5370871324538221,5.077358215315859,2.7269837643048507,56.40918759630711,2.563444773434786,1.376793202567827,-6.146614568656675,,5.3729,-13.9839,2.062,0.5386,6.4977,8.8331,43.3628,9.7908,5.6402,-6.3032
0,19511018.0,106.63835117454634,-3597.17966103048,59.95299435050801,2960.659099949163,49.34431833248605,0.5469515891891339,4.758645986601664,2.602748984760274,56.74165587968434,2.5320482739181966,1.384907827323161,-7.728250867406228,,10.7939,-12.6958,2.3228,0.6114,6.4975,8.8333,41.7671,9.8895,7.2329,-6.3038
0,19526082.0,102.1747943477483,-3654.4139896817023,60.90689982802838,2628.9335995177285,43.81555999196214,0.5474357401344138,4.5554312862655575,2.49380589782825,56.35858650914749,2.5127299729097268,1.3755581924777618,-8.740584267517063,,9.4705,-14.0668,7.5826,1.734,6.4969,8.8335,39.073,4.3557,6.8329,68.2809
0,20298401.0,103.26142861137302,-3422.045441641956,57.0340906940326,2928.125876680418,48.80209794467364,0.5408810734890213,4.6596706178706,2.5203276458991013,55.35270474311479,2.497790078828632,1.3510073791870576,-7.352192352911267,,5.2027,-14.118,2.4599,0.5358,2.1,8.833,41.7,10.1319,-14.1299,-6.3026
0,19996516.0,110.66736260412684,-3394.4940529493747,56.57490088248958,3411.1130486911807,56.85188414485301,0.5452620372203636,4.953739548819054,2.701086118248162,56.89017076209186,2.546542017553553,1.3885326883585052,-6.091186058289687,,10.2515,-28.1119,1.743,0.3574,6.4744,3.3649,34.6548,9.7971,-8.4027,-6.3036
0,19947408.0,108.78159858903663,-3289.588386568963,54.82647310948272,3400.05165241533,56.66752754025551,0.5444557688115764,4.876539007926444,2.655059794700234,55.87616788119611,2.5048566652849424,1.363783661460515,-5.837048439858281,,8.1702,-14.5856,6.753,0.5803,6.5004,8.8331,38.4822,9.6914,-8.1319,-6.3024
0,19504202.0,102.92600847178714,-3662.702108775645,61.04503514626074,2666.842191514665,44.44736985857776,0.5492867260642449,4.573460221643855,2.512140991931809,56.769895126072704,2.522538870407618,1.385597117495999,-8.630155078952715,,10.3435,-14.1781,2.953,0.6154,0.4888,8.833,35.9144,9.9203,7.5445,-6.3032
0,19511074.0,107.96359872747357,-3449.1202724847785,57.48533787474631,3190.215995487031,53.17026659145052,0.5458014493854415,4.827936532169611,2.635094756799096,56.3619683766325,2.520405112073092,1.3756407632079697,-6.774916886287344,,9.3752,-16.3662,1.9805,0.5818,3.7687,8.8334,37.6136,9.7165,3.3361,-6.3024
0,20209610.0,109.1868325931232,-3402.6004307747785,56.71000717957965,3311.9599040505163,55.19933173417528,0.5487320604166778,4.856560675912752,2.664950546232218,56.85744249305801,2.528982779212404,1.3877339311955184,-6.328805568576464,,10.3448,-13.439,2.2397,0.5731,4.4697,8.8332,40.4746,8.436,-11.3023,-6.3028
0,18904141.0,106.11637564438918,-3597.7251466087578,59.96208577681264,2928.0141742891037,48.800236238151726,0.5443183401577566,4.758261594677064,2.59000905325102,56.83922403736713,2.548672579193479,1.387289227912183,-7.800721050750745,,9.3767,-14.6813,2.4455,0.5622,6.4843,8.8335,34.8045,9.6244,6.6397,-6.3023
0,19483262.0,110.0462272102064,-3476.7576407543684,57.94596067923948,3290.6520795763367,54.84420132627229,0.5445712928983026,4.932184393558955,2.6859260320132305,56.93918586583053,2.5519690318229777,1.3897290750962683,-6.601745888180097,,9.5244,-13.6409,1.82,0.5855,6.4849,8.8334,36.3616,9.6176,5.0417,-6.3034
0,19707280.0,100.1379177998392,-3633.8577453317343,60.56429575552892,2524.229955374623,42.070499256243714,0.5475836709779359,4.463411571867408,2.4440912936085546,56.00816556991301,2.4964319192606266,1.367005354695228,-8.95695034465991,,9.374,-13.414,2.028,1.5571,5.0318,10.6118,48.5565,9.9535,0.9349,-6.3028
0,19636750.0,106.05089372733508,-3508.6100411308207,58.47683401884701,3013.1023996711674,50.21837332785279,0.5436613031658047,4.761072310217263,2.588410776639346,56.24662494852761,2.5251484374486246,1.3728254901904149,-7.372302064423055,,8.2031,-12.9433,2.6321,0.5945,4.0034,8.8331,34.6635,9.7752,7.2586,-6.3031
0,19053297.0,103.0945858274993,-3603.209247598675,60.05348745997792,2736.701896377188,45.611698272953134,0.5493084806000571,4.580769326126434,2.516255438513859,56.38566793987636,2.505366659742092,1.376219153208969,-8.310191763604408,,10.6456,-14.6688,1.6873,0.6036,0.9439,8.8335,38.7205,12.2208,7.0985,-6.3032
0,19671766.0,105.80485796022651,-3499.569657430932,58.32616095718218,3007.0125523391634,50.1168758723194,0.5460387488622883,4.729345214227119,2.582405743714427,56.09069816573775,2.507184264001462,1.3690197586825756,-7.3649489154800385,,9.1906,-13.3967,12.4003,0.5989,6.4839,8.8331,41.1876,10.0755,3.2228,-6.3036
0,20825440.0,108.75538150841118,-3414.057249105935,56.90095415176558,3273.9705426368027,54.56617571061338,0.5442559271446682,4.8771539598451,2.6544199502427848,56.51726325644922,2.534526480140028,1.3794310593213233,-6.469317923292811,,9.4328,-14.2645,1.9528,0.5791,6.4918,8.833,41.2327,13.8942,6.5141,-6.3023
0,19460240.0,110.7244896008704,-3314.207798668456,55.23679664447425,3494.912388362266,58.248539806037776,0.5374752133685388,5.0281025740466,2.702480503824596,55.55449532168714,2.522781562902225,1.3559325588030888,-5.7318277847921575,,5.8585,-13.5902,-4.6771,0.5693,6.4872,8.8333,39.1828,9.7794,3.9923,-6.3032
0,21158671.0,109.03239455776514,-3342.9581396131653,55.71596899355277,3362.1048640616978,56.03508106769497,0.539106953585726,4.936276661166678,2.661181072857887,55.81105128778167,2.526760886289573,1.362194363847141,-6.094014427968466,,5.9442,-13.5995,7.0432,0.879,6.4908,7.1126,33.5002,9.7846,5.5387,-6.3032
0,19511258.0,111.27680054833132,-3454.3401777181675,57.57233629530279,3388.7449581276937,56.479082635461566,0.5544524031058568,4.898456327546096,2.7159608823170225,57.72951731689902,2.5412801050504905,1.4090188612103485,-6.273865301302118,,14.5042,-13.6744,3.9177,0.5544,6.4945,8.8335,42.2651,14.0769,4.5704,-6.3032
0,19675056.0,107.97531807268102,-3446.2996791859714,57.43832798643287,3193.7572823769137,53.22928803961523,0.544253576654592,4.842192736564189,2.635380715725946,56.026557195034734,2.512531503930202,1.3674542574713535,-6.781358674689408,,7.8461,-13.5878,7.7168,0.5546,3.0844,8.8333,34.9775,9.7817,5.1782,-6.3032
0,19400639.0,114.25368586071656,-3457.103175091948,57.61838625153247,3569.048687438351,59.48414479063919,0.552634974172646,5.046040323494587,2.788618363848561,58.04728555113173,2.5636717218689333,1.4167746558021808,-5.886660027706821,,13.4998,-13.1073,6.2791,0.5505,6.4945,8.8334,44.3773,9.7214,5.4364,-6.3032
0,20815145.0,109.62855726433584,-3383.5216056968898,56.39202676161483,3358.203057333525,55.970050955558754,0.5419914049926988,4.936852919298562,2.675731849972934,55.81343108640633,2.5134208373335323,1.3622524909643268,-6.230240842253184,,7.1356,-13.2017,6.778,0.5453,4.7274,8.8331,34.5755,9.7567,4.8647,-22.6021
0,19443999.0,105.5648703806122,-3435.5233656617047,57.258722761028416,3056.300552795611,50.938342546593525,0.5407531468163608,4.764740370182426,2.5765483489390983,55.617967137487575,2.510353798304257,1.3574817160554309,-7.084760548021333,,6.641,-13.4941,7.9277,0.5597,5.3819,8.8333,18.9875,9.7382,5.4163,-6.3032
0,19346638.0,109.32786690222996,-3411.3935134075964,56.85655855679328,3311.8398761742787,55.19733126957132,0.5451845207560674,4.894476400842741,2.6683927709453314,56.39538097258124,2.5247530122734383,1.376456261023732,-6.385928437291395,,8.9381,-13.4445,9.9869,0.5678,6.4928,8.8335,39.1303,9.7436,9.7391,-6.3032
