Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,Chassis Angle,Chassis Heave
0.109888073829124,0.554704896114239,219.054522994717,4.32923261773228,2.43248559569718,55.2832303114418,98.3907013884305,4.30707696567351,60.1384278389638,40.3166872860752,7.11033121979276E-06,-3588.65086520315,2836.09091585434,55.2100133108177,43.6321679362206,2.40144652947356,1.34931166966059,-185.556568590821,0.0036150735271295,3.99291,4.54680072936423,1.36667883698512,44.1060682031918,2.46205306926291,55.9947880135264,100.87383806685,57.2305973681932,-0.18571,-0.95709
0.113823788743864,0.559560464134511,217.254674539538,4.70166709781918,2.43339204519909,55.7879284099685,107.790385843552,6.74811870721614,61.529070218072,41.4934230830245,7.09865866328801E-06,-3775.35222641823,3263.14025938798,58.0823419448959,50.2021578367381,2.63086702346166,1.36162998223283,-182.928345001016,0.00127073314380294,3.99291,5.45124048503018,1.37350645406963,51.5228769478462,2.69259152768199,56.2745244523881,110.319327088617,59.3020780002963,0.55714,-0.95709
0.113565982079964,0.553589672160168,225.16084376855,4.31627450604006,2.56757175800864,58.2360194776927,97.8989761126559,3.78480964068744,62.3237205882557,38.4234812180675,7.08506877149005E-06,-3831.35058121982,2561.30820106897,58.9438550956896,39.4047415549072,2.38944498875201,1.42138120776371,-186.551902175088,0.000368246683721478,4.23583,4.33749951496982,1.38254206007616,40.3356588273685,2.42278759870915,56.6447240891828,99.2650704948633,59.3850767940008,-0.55714,-0.71417
0.113504662059625,0.554605644597596,221.716184751509,4.38830206644585,2.44164700393479,55.4815128391823,99.7153302870425,5.26306835315146,59.7011277488302,39.8089913934585,5.87137674527476E-06,-3614.08112162455,2897.15279776893,55.6012480249932,44.5715815041374,2.43377709625016,1.35415121049704,-184.651172751411,0.00978330233204025,4.23583,4.78972072936423,1.37273402856693,44.9372960876705,2.48960586236767,56.2428774868969,102.002714723975,57.533382440178,-0.18571,-0.71417
0.120898904490324,0.556508883711358,227.221940738309,4.6633679294491,2.45229786023826,55.9147570412851,106.329287725241,6.98491398129492,60.7770641138281,41.4945766809139,1.96291727345853E-06,-3719.86468757231,3223.22620716138,57.2286875011125,49.5880954947904,2.59520568075306,1.36472554472894,-183.499274837823,0.0139615324064517,4.23583,5.24193927063577,1.37520097711127,49.87122390858,2.62694234037343,56.3439504852141,107.629584051362,58.2518019024159,0.18571,-0.71417
0.119295502136545,0.559591057867378,219.985088396847,4.80732677636693,2.43895953800251,55.9186266262242,110.218766194897,7.33027996904295,61.3618628350193,42.8226929662602,5.26567364205234E-06,-3747.79634300934,3449.2548779817,57.6584052770668,53.0654596612569,2.69013707630134,1.36481994796656,-182.501026556545,0.00744082978574562,4.23583,5.69416048503018,1.37739192907755,53.4767954047732,2.72345732210926,56.4337186856162,111.58394435426,58.6184938977193,0.55714,-0.71417
0.117684819796806,0.554503774729254,222.579895148272,4.3792388317593,2.34465179407714,53.2677037636427,99.4911045596053,3.91430302636285,60.081938513852,39.5277472326014,6.39264848851122E-06,-3659.36102783749,2837.22029134041,56.2978619667306,43.6495429436986,2.42830446265146,1.3001182702415,-183.165463936745,0.0159628238021955,4.47874,5.03263072936423,1.37706949263373,45.4067303781442,2.52499683291533,56.4205053298253,103.452729169698,58.5205623621097,-0.18571,-0.47126
0.120206077149778,0.556358644692557,223.317130074473,4.66224575019635,2.47635423199256,56.448021843255,106.27500159133,6.72705914477514,60.7906490964253,41.0284082270623,7.56154008419462E-06,-3750.93129837466,3188.61899596687,57.7066353596102,49.0556768610288,2.59388072680288,1.37774108429006,-181.608563891627,0.0201314521590562,4.47874,5.48484927063577,1.38497990119758,49.5268891504379,2.62728626957637,56.7446065205752,107.643674435354,58.6103365159026,0.18571,-0.47126
0.119561243637015,0.559720627383291,217.991015210151,4.70959136522131,2.4539705443034,56.2758143458288,108.002962761376,6.71691134448708,60.4649661414594,42.2707079187224,6.43859470412698E-06,-3707.31423410548,3345.05942096035,57.0356036016228,51.4624526301593,2.6360554336606,1.37353793263762,-181.441907961392,0.0136107955595922,4.47874,5.93707048503018,1.38670077044593,52.1392312843189,2.68807512680671,56.8151146441048,110.134284018879,58.4998727079817,0.55714,-0.47126
0.119111930104189,0.565436793137525,213.328011143341,4.84744705206046,2.43721152326339,56.4622807071111,112.299615176535,6.67957647238139,61.3258405634601,43.9551785793242,5.10324426653576E-06,-3732.10495139131,3600.81604894105,57.4169992521741,55.3971699837085,2.74092491602102,1.37808906791187,-180.005948209789,0.00711410331495559,4.47874,6.38926319262214,1.39563612122594,56.0489958272574,2.7961711085073,57.1812085854828,114.563130721932,59.0390338036754,0.92857,-0.47126
0.11066190041818,0.552816243116553,220.427324148084,4.06815638703218,2.47276489455915,56.0073151126354,92.1424099789368,3.25886264023335,58.7029982357709,36.7125178063614,6.90169369003683E-06,-3579.82574778988,2436.94419383182,55.0742422736905,37.4914491358742,2.24894293028974,1.36698459912069,-184.72240028745,0.00326705438892273,4.72126,4.37073680737786,1.38117378048506,37.2083534272495,2.28834176645435,56.5886661771432,93.7566366743669,56.9789673754153,-0.92857,-0.22874
0.118107210364384,0.554696938045799,221.353282199765,4.46796882370211,2.48411275481553,56.4557497371591,101.54230288274,5.93796521610977,59.9076268529902,38.4896616624054,6.12762110065717E-06,-3750.51472842009,2880.01878719222,57.7002265910784,44.3079813414187,2.47836862579165,1.37792973885669,-181.76365630838,0.0221212587785484,4.72126,5.27515072936423,1.38862869172066,44.5975371196906,2.51601953310417,56.8941011191675,103.084914338659,58.9603316090665,-0.18571,-0.22874
0.119419689174515,0.556478652814653,220.873900648628,4.54132453048492,2.49541539893817,56.8947883413312,103.540956772639,6.13754988893923,60.0252227755362,40.2311822477264,6.27039872356202E-06,-3731.26551655774,3029.77022030644,57.4040848701191,46.611849543176,2.52715015671838,1.38864539941405,-180.757936880166,0.0262914149998768,4.72126,5.72736927063577,1.39785647592882,47.720108942713,2.59501129245853,57.2721793217248,106.321324572919,59.0888462220893,0.18571,-0.22874
0.117569036076932,0.559754776320541,212.289735320956,4.70874234010625,2.47927201140295,56.8595072862631,107.990074572294,6.11626777346402,60.923635927115,41.8064258194115,5.77972440662962E-06,-3765.20139465821,3286.33567688362,57.926175302434,50.5590104135942,2.63574101533723,1.38778435018064,-180.503636624747,0.0197710792396442,4.72126,6.17959048503018,1.39701510965397,51.4037288002262,2.69227821887335,57.237704688088,110.306484564948,59.4084162989619,0.55714,-0.22874
0.118251446177922,0.565670518971898,209.467821069527,4.84288679774527,2.51605392732851,58.3128963354445,112.240342996567,6.55798892590798,61.7289128848495,43.5993215918048,6.71901642131863E-06,-3789.35552911891,3539.70780565324,58.2977773710601,54.457043163896,2.73947828820272,1.4232575308332,-178.197443656667,0.0132743236516851,4.72126,6.63178319262214,1.42075777879937,55.6221926951318,2.81060676606686,58.2104779199047,115.154578450331,60.0600798311727,0.92857,-0.22874
0.116707476820182,0.553528848487264,221.581856969337,4.30539355241065,2.48175307951197,56.2833503012996,97.6414517204657,4.98812022801815,58.8733014974123,37.3165369031629,4.43764667752603E-06,-3676.05724472219,2699.77119343646,56.5547268418798,41.534941437484,2.38315953535036,1.37372192433198,-182.079705192697,0.0188610242376327,4.96417,5.06583951496982,1.3881906910484,41.3907871075053,2.41903691108033,56.8761563496734,99.1113990732265,58.1755724835666,-0.55714,0.01417
0.119396874497772,0.55478378121531,223.840750720221,4.49805490034068,2.50199874551093,56.8711442313417,102.242069248332,5.6430820379676,59.938691913646,38.8450844867107,7.84746680777391E-06,-3765.49372847129,2910.73317927045,57.9306727457121,44.7805104503146,2.49544790572505,1.38806832463052,-180.718818512896,0.0282882792893043,4.96417,5.51806072936423,1.3984373466282,45.020218390937,2.53093424327176,57.295977890539,103.69599524394,59.1515367823376,-0.18571,0.01417
0.118274186898307,0.556399351764788,217.367223326117,4.53572583628812,2.51706727970647,57.3802642742657,103.398565966094,5.64874343226724,59.9155425969327,39.9135956723045,8.37345867080315E-06,-3753.7972898006,2997.94463965548,57.7507275353938,46.122225225469,2.52367491509351,1.40049460277704,-179.526312241024,0.0324613209625092,4.96417,5.97027927063577,1.40794056183897,46.9040881949288,2.57906440148699,57.6853358524795,105.667952339288,59.2485813510959,0.18571,0.01417
0.11248742919053,0.573462713176607,195.386613971554,4.84073511084929,2.44059114650691,57.3431229121263,113.735915515291,5.45362595039544,61.7234240571871,44.6374290736825,5.85468541310269E-06,-3727.8805845256,3698.82733297936,57.3520089927016,56.9050358919901,2.77598109043689,1.39958802063065,-175.052265526106,0.012938420304798,4.96417,7.32683839003723,1.41906540875671,57.5872112965789,2.83775150470476,58.1411393604351,116.266737732602,59.2122229678364,1.3,0.01417
0.118020359183005,0.553503492067388,225.410845272549,4.38768245509121,2.50619312046173,56.8350221619234,99.5031179116187,4.90285825992961,59.8415199684065,37.5412961591736,6.66171199290032E-06,-3781.30161887992,2716.08839614443,58.173871059691,41.7859753252989,2.4285975609758,1.38718664397083,-180.72485438645,0.0250306643952895,5.20709,5.30875951496982,1.39447176421842,41.8984687283009,2.44740966767832,57.1335039650199,100.273876847337,58.8356668463307,-0.55714,0.25709
0.117968389280669,0.556316145842137,216.4264759527,4.54039582716328,2.53073952888404,57.6833185780958,103.48955156377,5.29557805395916,60.032399212347,39.6718425427262,4.46116238017943E-06,-3782.740472059,2974.94480615158,58.1960072624462,45.7683816331013,2.5258955071652,1.40789126083911,-179.661513943192,0.0386315320900216,5.20709,6.21319927063577,1.41588123267355,46.4101312556347,2.57574524130345,58.0106791517252,105.531966468467,59.6059761654683,0.18571,0.25709
0.114418249592458,0.565625829696998,200.262123278502,4.77972789015098,2.49637055616194,57.8521352095949,110.767795864096,5.42187978607696,61.4146775830999,42.4815708546787,5.15194522488111E-06,-3799.44649140636,3433.46587303334,58.4530229447132,52.8225518928206,2.70353755359253,1.41201166706025,-175.083407905031,0.0256142835864874,5.20709,7.11761319262214,1.42526976998451,53.0437990079045,2.74805336887838,58.3953386270237,112.591672411975,60.0639923812603,0.92857,0.25709
0.117536784621399,0.552324105928561,234.31801610814,4.12643251183134,2.49929068924608,56.5577215396705,93.3791423144942,3.29239302728344,59.8527882767554,35.0080440784403,5.47508714902646E-06,-3789.2008611109,2308.32886404496,58.2953978632446,35.5127517545378,2.27912814777179,1.38041849539342,-182.728534894733,0.0123771223876697,5.45,4.64733160996277,1.3906125196512,35.9547459376637,2.31110147106918,56.9753853041479,94.6891351331836,59.1693820050763,-1.3,0.5
0.116702880545549,0.553569604393936,220.649276136071,4.43294835796987,2.52781938549292,57.3323048493871,100.541655823705,4.43968901577313,60.5977042618039,37.4103756027963,8.4749043993915E-06,-3850.22084003098,2714.98416974296,59.2341667697074,41.7689872268148,2.45394546882013,1.39932397720664,-179.922112432612,0.0311819789697738,5.45,5.55166951496982,1.40408455329511,41.7718635962334,2.47415295892114,57.5273524609541,101.369585596641,60.0630037958971,-0.55714,0.5
0.116774688972181,0.556512840612272,214.648601913606,4.60466040927763,2.53583219193264,57.8198335808307,104.991449910478,4.85448262796169,60.607516308537,39.9354460394687,5.04908307935523E-06,-3829.6481932132,3026.10403188413,58.9176645109723,46.5554466443712,2.56255264442196,1.41122317644848,-178.223379118443,0.0448014145764757,5.45,6.45610927063577,1.41817515224753,46.9093451548642,2.59791545738034,58.104665980459,106.440314976135,60.0192383280703,0.18571,0.5
0.116916722610751,0.559733418032371,210.052681141286,4.61021563151202,2.52795736879475,57.973843695513,105.726434995744,4.56767601524463,60.5483558749865,40.8351645318819,7.9527134194058E-06,-3761.68444604198,3142.05708443073,57.8720684006459,48.3393397604728,2.58049175329249,1.4149822186756,-177.037587713247,0.0382807607114131,5.45,6.90833048503018,1.42791681928121,48.4985821812919,2.6246181133513,58.5037927675767,107.534355029747,59.5290138013567,0.55714,0.5
0.112148086363736,0.573548169720116,193.343122302089,4.74059775247592,2.45611962833859,57.7165716912414,111.399724542405,4.41596925243228,61.6316589030497,43.5565810917028,4.99873125645124E-06,-3753.70061613109,3520.47093030336,57.7492402481706,54.1610912354364,2.71896116431186,1.40870291744725,-170.38669765685,0.0252781349121182,5.45,7.81266839003723,1.42580085598286,54.5528965304908,2.76424409724652,58.4170986675401,113.255031018131,59.2212344468673,1.3,0.5
