Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,Yaw Moment,Overturning Moment,Yaw Angle
0.113930173483389,1.0873885186254,49.8708889726986,2.53293502265293,1.14615850157647,51.0634963971944,112.846973804815,-0.587866082461449,-40.8654796098341,-52.6335503891981,0.404295191029044,2602.04016600812,-4733.01313130484,40.0313871693557,72.8155866354591,2.75428446205696,1.24631959513914,-186.858601113752,0.0393700000000003,4.88,5.55,1.24153508660992,39.6380182239787,2.73584288077311,50.8674682395718,112.091395843015,72.4533776190362,-16.8322530906903,-79.0016265979714,0
0.106975913383849,1.08739896099259,48.5703613896912,2.5620548924784,1.15898600961695,51.635482736951,114.145416833299,-0.517418235830492,-40.5164553051173,-54.3354166390265,-0.0768478334174699,2523.40679619496,-4896.04529796949,38.8216430183841,75.3237738149152,2.785975828087,1.26028018266243,-184.511035055831,0.0393700000000003,4.88,5.55,1.24262030213197,36.9000248235078,2.7778706991265,50.9119321576343,113.813338100111,76.9133132766035,-35.8098588675217,248.52746566096,2.5
0.094158659150688,1.08743385417876,49.3281523973565,2.47328331884577,1.14177850021542,50.8704780884684,110.193969192957,-0.446804965288374,-39.4783378593981,-51.6554220557134,-0.198336258683969,2508.56609220404,-4654.04190533814,38.5933244954468,71.6006446975098,2.6895320118885,1.24160859510771,-183.374759786841,0.0393700000000003,4.88,5.55,1.21912188498951,36.2688351835586,2.66882646084425,49.9491654470638,109.34563318364,73.0767980000816,-23.5389953893974,514.759722719122,5
0.0667170088331943,1.08740016933994,32.0683187471295,2.29772185908164,1.07609384721722,47.942498619646,102.368884779169,-0.303559961886088,-37.3725992253098,-47.1765242685868,-1.31982633381239,2396.1684025993,-4257.80910804667,36.8641292707584,65.5047555084103,2.49854313866146,1.17014463168967,-183.320591399028,0.0393700000000003,4.88,5.55,1.13782037432569,34.264552193737,2.44943993477213,46.6181275785928,100.357056308628,66.0925041148905,-28.8190760577108,1033.46236350776,10
0.0497187242812631,1.08734747585933,21.8638515566709,2.01027467823348,0.987904391584837,44.0113204671147,89.5581028329318,-0.222997840441488,-35.2212608180763,-40.800124327744,-2.01429134465231,2255.92107269916,-3565.35561144141,34.7064780415255,54.8516247914063,2.18586709716111,1.07419534658012,-186.446625759114,0.0393700000000003,4.88,5.55,1.0611129346363,34.1738007009383,2.18702525339814,43.4753153295243,89.6055541512246,55.4317534502861,53.3447883675873,1193.63698500713,12.5
0.0294441310273079,1.08741725456252,14.1377110822796,1.92067622077992,0.928833343986646,41.3823486392143,85.5719634807878,-0.128840236777584,-34.9364828354453,-39.1511459512994,-1.94216068436055,2168.81378474527,-3393.36384150594,33.366365919158,52.2055975616298,2.08857646290401,1.01002940486408,-192.618885947488,0.0393700000000003,4.88,5.55,0.996250160717073,33.0458282986615,2.08889082810395,40.8177933079237,85.5848434724406,52.5390151737791,68.0503191044299,1450.27294948905,15
