Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,Yaw Moment,Overturning Moment,Yaw Angle,
0.1139301734833893,1.0873885186253995,49.870888972698594,2.532935022652929,1.1461585015764673,51.06349639719443,112.84697380481487,-0.5878660824614494,-40.86547960983414,-52.63355038919809,0.4042951910290444,2602.040166008123,-4733.013131304841,40.03138716935574,72.8155866354591,2.7542844620569613,1.2463195951391424,-186.85860111375223,0.03937000000000027,4.88,5.55,1.2415350866099246,39.63801822397873,2.7358428807731134,50.867468239571814,112.09139584301492,72.4533776190362,-16.8322530906903,-79.00162659797142,0.0,
